"TAXON","LONGITUDE","LATITUDE"
"ProteLauri",19.07306,-33.72694
"ProteNitid",19.07306,-33.72694
"ProtePunct",19.87694,-33.72694
"ProteNitid",21.9375,-33.72694
"ProteNitid",18.92667,-33.72639
"ProteLauri",20.195,-33.72639
"ProteNitid",20.195,-33.72639
"ProteLauri",20.40306,-33.72639
"ProteNitid",21.47111,-33.72639
"ProteNitid",21.7675,-33.72639
"ProteNitid",21.77472,-33.72639
"ProteNitid",21.8575,-33.72639
"ProteNitid",21.88806,-33.72639
"ProteMundi",24,-33.72639
"ProteTenax",24,-33.72639
"ProteNitid",24.28778,-33.72639
"ProteLauri",19.08167,-33.72583
"ProteNitid",19.08167,-33.72583
"ProteAcaul",18.94139,-33.72556
"ProteLauri",19.24194,-33.72556
"ProtePunct",19.86833,-33.72556
"ProtePunct",19.87556,-33.72556
"ProtePunct",19.88917,-33.72556
"ProteNitid",21.88361,-33.72556
"ProteNitid",21.9625,-33.72556
"ProteNitid",24.30167,-33.72556
"ProteNitid",24.3225,-33.72556
"ClutiPolif",18.92381,-33.72542
"ProteNitid",21.50667,-33.72528
"ProteAcaul",18.93556,-33.725
"ProteLauri",18.93556,-33.725
"ProteNitid",18.94028,-33.725
"ProteLauri",18.94583,-33.725
"ProteAcaul",19.25444,-33.725
"ProteLauri",19.25444,-33.725
"ProteNitid",21.93556,-33.725
"ProteMundi",23.96944,-33.725
"ProteTenax",23.96944,-33.725
"AgathMundt",24.23333,-33.725
"ClutiPolif",24.23333,-33.725
"PhyliLachn",24.23333,-33.725
"ProteTenax",24.23333,-33.725
"ProteNitid",24.30556,-33.725
"ProteNitid",24.60556,-33.725
"ProteNitid",19.2075,-33.72472
"ProteNitid",21.88694,-33.72472
"ProteNitid",24.30806,-33.72472
"ProteTenax",24.30806,-33.72472
"ProteNitid",24.3225,-33.72472
"ProteAcaul",18.93917,-33.72417
"ProteNitid",18.93917,-33.72417
"ProteLauri",19.12056,-33.72417
"ProteNitid",19.12056,-33.72417
"ProteAcaul",19.19667,-33.72417
"ProteLauri",19.19667,-33.72417
"ProteNitid",19.19667,-33.72417
"ProteLauri",20.17917,-33.72417
"ProteNitid",18.925,-33.72389
"ProteNitid",21.84667,-33.72389
"ProteNitid",21.75806,-33.72361
"ProteNitid",21.93111,-33.72361
"ProteTenax",23.98667,-33.72361
"ProteAcaul",19.0675,-33.72333
"ProteLauri",19.0675,-33.72333
"ProteLauri",19.07639,-33.72333
"ProteNitid",19.07639,-33.72333
"ProteLauri",19.24,-33.72333
"ProteNitid",21.77639,-33.72333
"ProteNitid",21.88444,-33.72333
"ProteNitid",21.89167,-33.72333
"ProteNitid",24.31167,-33.72333
"ProteLauri",19.23806,-33.72306
"ProteLauri",20.17111,-33.72306
"ProteAcaul",19.07389,-33.72278
"ProteLauri",19.07389,-33.72278
"ProteNitid",19.07389,-33.72278
"ProteTenax",24.24194,-33.72278
"AgathMundt",24.275,-33.72278
"PhyliLachn",24.275,-33.72278
"ProteLauri",20.33972,-33.7225
"ProteLauri",19.11944,-33.72222
"ProteNitid",19.11944,-33.72222
"ProtePunct",19.85583,-33.72222
"ProtePunct",19.89028,-33.72222
"ProteLauri",20.34806,-33.72222
"ProteNitid",24.31667,-33.72222
"ProteAcaul",18.94306,-33.72194
"ProteNitid",21.71806,-33.72167
"ProteNitid",21.9275,-33.72167
"ProteNitid",21.50222,-33.72139
"ProteTenax",24.16667,-33.72139
"ProteLauri",18.93639,-33.72111
"ProteLauri",19.30444,-33.72111
"ProtePunct",19.88361,-33.72111
"ProteNitid",21.80306,-33.72111
"ProteNitid",24.28806,-33.72111
"ProteTenax",24.28806,-33.72111
"ProteNitid",25.05444,-33.72111
"ProteLauri",18.92667,-33.72083
"ProteLauri",19.12917,-33.72083
"ProteNitid",19.12917,-33.72083
"ProteLauri",18.92556,-33.72056
"ProtePunct",19.88056,-33.72056
"ProtePunct",19.89278,-33.72056
"ProteLauri",20.20222,-33.72056
"ProteNitid",20.20222,-33.72056
"ProteNitid",21.92111,-33.72056
"ProteTenax",24.00639,-33.72056
"ProteAcaul",19.12167,-33.72028
"ProtePunct",19.85944,-33.72028
"ProteNitid",21.84417,-33.72028
"ProteNitid",21.83417,-33.72
"ProteTenax",24.215,-33.72
"ProteNitid",19.07583,-33.71972
"ProtePunct",19.88889,-33.71972
"ProteNitid",24.16972,-33.71972
"ProteNitid",24.28861,-33.71972
"ProteTenax",24.28861,-33.71972
"ProteAcaul",19.07417,-33.71944
"ProtePunct",19.84056,-33.71944
"ProtePunct",19.885,-33.71944
"ProteLauri",20.31583,-33.71944
"ProteTenax",24.00639,-33.71944
"ProteNitid",24.28333,-33.71944
"ProteNitid",19.20278,-33.71889
"ProteNitid",19.2075,-33.71889
"ProtePunct",19.87306,-33.71889
"ProteLauri",20.43806,-33.71889
"ProteNitid",21.48472,-33.71889
"ProteNitid",21.77611,-33.71889
"ProteNitid",21.79722,-33.71889
"ProteNitid",24.16528,-33.71889
"ProteTenax",24.16528,-33.71889
"ProteAcaul",19.11611,-33.71833
"ProteLauri",19.11611,-33.71833
"ProteNitid",19.11611,-33.71833
"ProteNitid",18.91667,-33.71806
"ProteLauri",18.92306,-33.71806
"ProteNitid",19.12222,-33.71806
"ProteLauri",20.20806,-33.71806
"ProteNitid",20.20806,-33.71806
"ProteNitid",21.4725,-33.71806
"ProteNitid",21.78639,-33.71806
"ProteNitid",24.30139,-33.71806
"ProteTenax",24.30278,-33.71806
"ProteLauri",19.12306,-33.7175
"ProteLauri",19.29667,-33.7175
"ProteNitid",19.29667,-33.7175
"ProtePunct",19.86528,-33.7175
"ProteLauri",20.21444,-33.7175
"ProteTenax",23.95694,-33.71722
"ProteLauri",19.12778,-33.71667
"ProteNitid",19.12778,-33.71667
"ProteAcaul",19.13333,-33.71667
"ProteLauri",19.13333,-33.71667
"ProteNitid",19.13333,-33.71667
"ProtePunct",19.84944,-33.71667
"ProtePunct",19.85639,-33.71667
"ProteLauri",20.39778,-33.71667
"ProteNitid",21.49361,-33.71667
"ProteNitid",21.86806,-33.71667
"ProteNitid",21.925,-33.71667
"ProteMundi",24.01111,-33.71667
"ProteTenax",24.22333,-33.71667
"MayteOleoi",25.23333,-33.71667
"ProteAcaul",19.2,-33.71639
"ProteLauri",19.2,-33.71639
"ProteNitid",21.72222,-33.71639
"ProteNitid",21.74861,-33.71639
"ProteNitid",21.75833,-33.71639
"ProteMundi",24.01694,-33.71611
"ProteNitid",21.74056,-33.71528
"ProteTenax",24.01111,-33.71528
"ProteLauri",18.93278,-33.715
"ProteLauri",19.07417,-33.715
"ProteNitid",19.07417,-33.715
"ProteLauri",20.40139,-33.715
"ProteNitid",21.78806,-33.715
"ProteTenax",24.1625,-33.715
"ProteAcaul",19.20278,-33.71417
"ProteNitid",19.2075,-33.71417
"ProteLauri",20.41667,-33.71417
"AgathCapen",24.2825,-33.71417
"AgathMundt",24.2825,-33.71417
"ProteNitid",19.06806,-33.71389
"ProteNitid",24.59222,-33.71389
"ProteNitid",24.64167,-33.71389
"ProteLauri",19.12611,-33.71361
"ProteLauri",19.80528,-33.71361
"ProteNitid",19.80528,-33.71361
"ProteLauri",20.31694,-33.71361
"ProteNitid",21.46694,-33.71361
"ProteNitid",21.9625,-33.71361
"ProteNitid",24.28694,-33.71361
"ProteLauri",18.92389,-33.71333
"ProteNitid",18.92389,-33.71333
"ProteLauri",20.40583,-33.71278
"ProteNitid",21.73389,-33.71278
"ProtePunct",19.83611,-33.7125
"AgathMucro",24.30833,-33.7125
"EragrCapen",24.30833,-33.7125
"EricaStrig",24.30833,-33.7125
"HelicCymos",24.30833,-33.7125
"MuralJunip",24.30833,-33.7125
"PentaErios",24.30833,-33.7125
"PhyliLachn",24.30833,-33.7125
"ProteTenax",24.30833,-33.7125
"RestiTriti",24.30833,-33.7125
"ProteLauri",18.93472,-33.71194
"ProteNitid",18.93472,-33.71194
"ProteLauri",19.2,-33.71194
"ProteNitid",19.2,-33.71194
"ProteNitid",21.97694,-33.71194
"ProteNitid",21.79111,-33.71167
"ProteNitid",21.72611,-33.71139
"ProteNitid",24.15,-33.71111
"ProteAcaul",19.07389,-33.71056
"ProteLauri",19.07389,-33.71056
"ProteNitid",19.07389,-33.71056
"ProtePunct",19.84083,-33.71056
"ProteTenax",24.30472,-33.71056
"ProteNitid",24.3075,-33.71028
"ProteNitid",21.79139,-33.71
"ProteLauri",20.32528,-33.70972
"ProteLauri",20.4,-33.70972
"ProteTenax",24.15889,-33.70972
"ProteTenax",24.30389,-33.70972
"ProteNitid",24.34722,-33.70972
"ProteLauri",19.14139,-33.70944
"ProteNitid",21.47056,-33.70917
"ProteLauri",19.20667,-33.70889
"ProteNitid",19.20667,-33.70889
"ProteLauri",19.2125,-33.70889
"ProteNitid",19.2125,-33.70889
"ProtePunct",19.83333,-33.70889
"ProteNitid",21.485,-33.70889
"ProteNitid",21.74111,-33.70889
"ProteNitid",24.20944,-33.70861
"ProteTenax",24.20944,-33.70861
"ProteLauri",20.25278,-33.70833
"ProteLauri",20.34167,-33.70833
"ProteLauri",20.40889,-33.70833
"ProteNitid",21.72472,-33.70833
"ProteNitid",21.78333,-33.70833
"ProteNitid",21.795,-33.70833
"ProteNitid",21.91944,-33.70833
"ProteTenax",24.00778,-33.70833
"ProteMundi",24.96944,-33.70833
"ProteAcaul",19.0675,-33.70806
"ProteLauri",19.0675,-33.70806
"ProteNitid",21.46611,-33.7075
"ProteTenax",24.2,-33.7075
"ProteTenax",24.20833,-33.7075
"ProteLauri",19.21806,-33.70722
"ProteNitid",19.21806,-33.70722
"ProteNitid",21.45806,-33.70722
"ProteAcaul",19.07389,-33.70667
"ProteLauri",19.07389,-33.70667
"ProteLauri",20.33111,-33.70667
"ProteNitid",21.64861,-33.70667
"ProteNitid",21.73278,-33.70667
"ProteTenax",24.95639,-33.70667
"ProteLauri",19.09944,-33.70611
"ProteNitid",19.09944,-33.70611
"ProteNitid",24.15278,-33.70611
"ProteTenax",24.15278,-33.70611
"ProteAcaul",19.10528,-33.70583
"ProteLauri",19.13889,-33.70556
"ProteNitid",21.895,-33.70556
"ProteNitid",23.05389,-33.70556
"ProteMundi",24.00833,-33.70556
"ProteNitid",24.64167,-33.70556
"AgathCapen",24.1375,-33.70555
"ClutiPolif",24.1375,-33.70555
"HelicCymos",24.1375,-33.70555
"PentaPalli",24.1375,-33.70555
"ProteNitid",24.1375,-33.70555
"ProteTenax",24.1375,-33.70555
"HelicCymos",24.18417,-33.70555
"PentaPalli",24.18417,-33.70555
"ProteLauri",19.12333,-33.70528
"ProtePunct",19.82778,-33.70528
"ProteNitid",21.78944,-33.70528
"ProteNitid",21.8,-33.70528
"ProteLauri",19.12611,-33.70444
"ProteLauri",19.20667,-33.70444
"ProteAcaul",19.20889,-33.70444
"MayteOleoi",20.2525,-33.70444
"ProteLauri",20.2525,-33.70444
"ProteLauri",20.40278,-33.70444
"ProteLauri",20.40944,-33.70444
"ProteNitid",21.79972,-33.70444
"ProteMundi",24.12306,-33.70444
"ProteTenax",24.20833,-33.70444
"ProteLauri",19.11806,-33.70417
"ProteMundi",24.07361,-33.70417
"AgathMucro",24.18889,-33.70417
"ClutiPolif",24.18889,-33.70417
"MuralJunip",24.18889,-33.70417
"PhyliLachn",24.18889,-33.70417
"AgathCapen",24.19861,-33.70417
"AgathMundt",24.19861,-33.70417
"ProteTenax",24.19861,-33.70417
"RestiTriti",24.19861,-33.70417
"ProteNitid",21.74111,-33.70389
"ProteTenax",24.15278,-33.70389
"ProteNitid",24.58611,-33.70389
"ProtePunct",19.82139,-33.70361
"ProteMundi",24.13472,-33.70361
"ProteTenax",24.13472,-33.70361
"ProteMundi",24.98556,-33.70361
"ProteNitid",21.47389,-33.70306
"ProteNitid",21.84944,-33.70306
"ProteTenax",24.00528,-33.70306
"ProteAcaul",19.09778,-33.70278
"ProteLauri",19.09778,-33.70278
"ProteNitid",19.09778,-33.70278
"ProteLauri",19.21472,-33.70278
"ProteNitid",19.21472,-33.70278
"ProteMundi",24.00889,-33.70278
"ClutiPolif",24.19722,-33.70278
"PteroTeret",24.19722,-33.70278
"ProteNitid",24.30972,-33.70278
"ProteMundi",24.95556,-33.70278
"ProteMundi",24.13028,-33.7025
"ProteNitid",19.20722,-33.70222
"ProteLauri",20.25583,-33.70222
"ProteLauri",20.26389,-33.70222
"ProteLauri",20.33722,-33.70222
"ProteNitid",21.78333,-33.70222
"ProteNitid",21.79111,-33.70222
"ProteTenax",24.15833,-33.70222
"ProteTenax",24.20361,-33.70222
"ProteLauri",19.12139,-33.70139
"ProteNitid",21.60278,-33.70139
"ProteNitid",21.65194,-33.70139
"ClutiPolif",24.2,-33.70139
"EricaStrig",24.2,-33.70139
"IndigHeter",24.2,-33.70139
"MuralJunip",24.2,-33.70139
"PhyliLachn",24.2,-33.70139
"RestiTriti",24.2,-33.70139
"ProteNitid",23.725,-33.70111
"AgathCapen",21.89031,-33.70086
"AgathMundt",21.89031,-33.70086
"ProtePunct",19.82194,-33.70083
"AgathMucro",24.20083,-33.70083
"AgathMundt",24.20083,-33.70083
"ProteAcaul",19.10167,-33.70056
"PentaCurvi",19.11667,-33.7
"ProteLauri",19.1175,-33.7
"PentaColor",19.16667,-33.7
"ProteLauri",20.25278,-33.7
"ProteTenax",23.94333,-33.7
"ProteNitid",24.16667,-33.7
"HelicCymos",24.31528,-33.7
"PentaPalli",24.31528,-33.7
"RestiTriti",24.31528,-33.7
"ProteNitid",24.64444,-33.7
"ProteMundi",24.95833,-33.7
"ProteNitid",25.09139,-33.7
"ProteLauri",18.93611,-33.69972
"ProteTenax",23.12917,-33.69972
"ProteTenax",23.12972,-33.69972
"ProteTenax",24.135,-33.69972
"ProteTenax",24.15278,-33.69972
"ProteNitid",21.91694,-33.69917
"ProteNitid",24.14417,-33.69917
"ProteTenax",24.14417,-33.69917
"ProteLauri",19.10833,-33.69861
"ProtePunct",19.10833,-33.69861
"ClutiErico",24.31528,-33.69861
"ProteNitid",24.31528,-33.69861
"ProteNitid",25.09722,-33.69861
"ProteTenax",24.20222,-33.69833
"ProteNitid",24.62306,-33.69833
"ProteNitid",25.15861,-33.69833
"ProteMundi",24.97111,-33.69806
"ProteNitid",24.97111,-33.69806
"ProteNitid",21.60083,-33.69778
"ProteLauri",19.11222,-33.6975
"ProteLauri",19.12333,-33.6975
"ProteLauri",19.90306,-33.6975
"ProteNitid",19.90306,-33.6975
"ProteLauri",19.9075,-33.6975
"ProteNitid",19.9075,-33.6975
"ProteMundi",24.00722,-33.6975
"ProteMundi",24.96611,-33.6975
"ProteLauri",19.91667,-33.69722
"ProteNitid",19.91667,-33.69722
"ProteTenax",23.13778,-33.69667
"ProteNitid",24.795,-33.69639
"ProteLauri",19.1,-33.69611
"ElegiJunce",24.06528,-33.69584
"ProteMundi",24.06528,-33.69584
"RestiTriti",24.06528,-33.69584
"ProtePunct",23.34806,-33.69556
"ProteLauri",20.25472,-33.69472
"ProteLauri",20.32528,-33.69472
"ProtePunct",21.45806,-33.69472
"ProtePunct",21.46611,-33.69472
"ProteNitid",21.60583,-33.69472
"ProteNitid",21.68361,-33.69472
"ProteNitid",24.13361,-33.69472
"ProteMundi",24.975,-33.69472
"RestiTriti",24.06528,-33.69444
"ProteMundi",24.11389,-33.69444
"ProteTenax",24.11389,-33.69444
"ProteMundi",24.96944,-33.69444
"ProteNitid",24.97083,-33.69444
"ProteMundi",24.97222,-33.69444
"ProteNitid",21.64667,-33.69389
"ProteMundi",24,-33.69389
"ProteTenax",24,-33.69389
"ProteNitid",24.13472,-33.69361
"ProteNitid",24.14083,-33.69361
"ProteNitid",25.11667,-33.69361
"ProtePunct",23.99111,-33.69333
"ProteLauri",19.05639,-33.69306
"ProteNitid",19.07222,-33.69306
"ProteLauri",19.11611,-33.69306
"ProtePunct",21.52833,-33.69306
"ProteNitid",21.58806,-33.69306
"ProteNitid",24.80028,-33.69306
"ProteMundi",25.09583,-33.69306
"AgathMundt",24.07778,-33.69305
"ElegiJunce",24.07778,-33.69305
"ProteMundi",24.07778,-33.69305
"RestiTriti",24.07778,-33.69305
"HypodAlbo-",24.11056,-33.69305
"RestiTriti",24.11056,-33.69305
"ProteNitid",21.65222,-33.6925
"ProteLaevi",19.82139,-33.69222
"ProteLauri",19.82139,-33.69222
"ProteLauri",19.87139,-33.69222
"ProteLauri",19.87556,-33.69222
"ProteNitid",23.15361,-33.69222
"ProteNitid",24.65083,-33.69222
"ProteNitid",24.80139,-33.69222
"ProteNitid",24.98417,-33.69222
"ProteAcaul",19.10278,-33.69167
"ProteLauri",19.10278,-33.69167
"ProteNitid",21.63056,-33.69167
"ProteNitid",21.65,-33.69167
"AgathMundt",24.06611,-33.69167
"HypodAlbo-",24.06611,-33.69167
"PentaAmpla",24.06611,-33.69167
"ProteMundi",24.06611,-33.69167
"ProteTenax",24.06611,-33.69167
"AgathCapen",24.125,-33.69167
"ClutiPolif",24.125,-33.69167
"EricaStrig",24.125,-33.69167
"HelicCymos",24.125,-33.69167
"RestiTriti",24.125,-33.69167
"ProteNitid",24.30083,-33.69167
"ProteNitid",24.71667,-33.69167
"HelicCymos",25.2125,-33.69167
"ProteNitid",23.15583,-33.69139
"ProteNitid",24.215,-33.69139
"ProteNitid",24.80722,-33.69139
"ProteNitid",24.81083,-33.69139
"ProtePunct",23.97444,-33.69111
"ProteTenax",23.97444,-33.69111
"ProteTenax",24.20361,-33.69111
"ProteAcaul",19.07444,-33.69083
"ProteLauri",19.07444,-33.69083
"ProteNitid",21.58417,-33.69083
"AgathCapen",23.15583,-33.69083
"BerzeLanug",23.15583,-33.69083
"EhrhaCapen",23.15583,-33.69083
"HelicTeret",23.15583,-33.69083
"MayteOleoi",23.15583,-33.69083
"PentaErios",23.15583,-33.69083
"PhyliLachn",23.15583,-33.69083
"WilldGlome",23.15583,-33.69083
"ProtePunct",21.45167,-33.69056
"ProteNitid",21.66944,-33.69056
"HypodAlbo-",21.45278,-33.69028
"ProteNitid",24.98472,-33.69028
"ProtePunct",19.80972,-33.69
"ProteNitid",21.67333,-33.69
"ProteMundi",24.98722,-33.69
"ProteNitid",21.62139,-33.68944
"ProtePunct",21.45333,-33.68917
"ProteNitid",23.15083,-33.68917
"ProteNitid",21.58778,-33.68895
"ProteAcaul",19.06944,-33.68889
"ProteLauri",19.06944,-33.68889
"ProteNitid",19.06944,-33.68889
"ProteLauri",19.10833,-33.68889
"OederImbri",21.60556,-33.68889
"ProteMundi",23.99111,-33.68889
"ProtePunct",23.99111,-33.68889
"ProteMundi",24,-33.68889
"ProteNitid",24.65,-33.68889
"ProteNitid",24.13278,-33.68861
"ProteNitid",24.13472,-33.68861
"ProteNitid",24.14083,-33.68861
"ProteTenax",24.32139,-33.68833
"ProteNitid",21.67917,-33.68778
"ProteTenax",24.20278,-33.68778
"ProteLauri",20.25278,-33.6875
"ProtePunct",21.55361,-33.6875
"ProteTenax",23.94833,-33.6875
"AgathCapen",24.22778,-33.6875
"ClutiPolif",24.22778,-33.6875
"ProteNitid",24.22778,-33.6875
"RestiTriti",24.22778,-33.6875
"ProteNitid",24.32083,-33.6875
"ProteLauri",19.81806,-33.68722
"ProteNitid",21.62417,-33.68722
"ProteTenax",24.20806,-33.68722
"ProteNitid",21.67111,-33.68694
"ProteNitid",24.80167,-33.68694
"ProteAcaul",19.06556,-33.68667
"ProteLauri",19.07167,-33.68667
"ElegiFilac",19.10056,-33.68667
"ElegiNeesi",19.10056,-33.68667
"ProteAcaul",19.07694,-33.68639
"ProteNitid",23.13639,-33.68639
"ProteNitid",24.80806,-33.68639
"ProteAcaul",19.07111,-33.68611
"ProteLauri",19.09444,-33.68611
"ProteLauri",19.38167,-33.68611
"ProteNitid",19.38167,-33.68611
"ProteLauri",20.33222,-33.68611
"ProteNitid",21.65,-33.68611
"ProtePunct",21.65083,-33.68611
"ProteNitid",21.65972,-33.68611
"AgathMucro",23.42472,-33.68611
"EhrhaBulbo",23.42472,-33.68611
"MayteOleoi",23.42472,-33.68611
"MuralJunip",23.42472,-33.68611
"PentaErios",23.42472,-33.68611
"PhyliLachn",23.42472,-33.68611
"ProteAcaul",23.42472,-33.68611
"WilldGlome",23.42472,-33.68611
"ProteMundi",23.99944,-33.68611
"ProtePunct",23.99944,-33.68611
"ProteTenax",24.20889,-33.68583
"ProteLauri",19.07611,-33.68556
"ProteNitid",19.07611,-33.68556
"ProteLauri",19.11944,-33.68556
"ProteLauri",19.80056,-33.68556
"ProtePunct",21.45833,-33.68556
"ProtePunct",21.51944,-33.68556
"ProteNitid",23.15667,-33.68556
"ProteTenax",24.30639,-33.68556
"ProteNitid",24.84528,-33.68556
"EricaCurvi",19.09722,-33.68555
"BerzeLanug",19.10222,-33.68555
"ElegiSpath",19.10222,-33.68555
"EragrCapen",24.3425,-33.68555
"EragrObtus",24.3425,-33.68555
"PentaPalli",24.3425,-33.68555
"ProtePunct",21.45833,-33.685
"ProteNitid",21.64861,-33.685
"ProteNitid",21.67333,-33.68472
"ProteNitid",21.57278,-33.68444
"ProteNitid",23.16083,-33.68444
"ProtePunct",23.97722,-33.68444
"ProteNitid",21.63533,-33.68439
"ProteLauri",19.86333,-33.68417
"ProteNitid",21.61667,-33.68417
"ProteNitid",21.6225,-33.68417
"ProteNitid",24.80806,-33.68417
"ProtePunct",19.87611,-33.68389
"ProteLauri",20.25083,-33.68389
"ProteLauri",20.33861,-33.68389
"AgathMundt",21.57256,-33.68383
"ProteNitid",19.06944,-33.68333
"ProteAcaul",19.07333,-33.68333
"ProteLauri",19.07333,-33.68333
"ProteNitid",19.07333,-33.68333
"ProteLauri",20.37972,-33.68333
"ProtePunct",24,-33.68333
"ProteMundi",24.01111,-33.68333
"ProteTenax",24.01111,-33.68333
"ProteTenax",24.21389,-33.68333
"ProteTenax",24.3375,-33.68333
"ProteNitid",24.65722,-33.68333
"MayteAcumi",25.21667,-33.68333
"PodocLatif",25.21667,-33.68333
"ProtePunct",21.5175,-33.68306
"ProteNitid",24.13361,-33.68306
"ProteNitid",24.14083,-33.68306
"ProteTenax",24.31889,-33.68306
"ProteNitid",24.80028,-33.68306
"ProteNitid",24.32222,-33.6825
"AgathMucro",24.30833,-33.68195
"ClutiPolif",24.30833,-33.68195
"EragrCapen",24.30833,-33.68195
"EricaStrig",24.30833,-33.68195
"PentaPalli",24.30833,-33.68195
"PhyliLachn",24.30833,-33.68195
"ProteTenax",24.30833,-33.68195
"PteroTeret",24.30833,-33.68195
"ProteLauri",20.32389,-33.68194
"ProteLauri",20.33333,-33.68194
"ProtePunct",23.96,-33.68194
"ProteNitid",19.07917,-33.68167
"IndigHeter",20.24722,-33.68167
"ProteNitid",23.12056,-33.68167
"ProteNitid",25.17639,-33.68111
"ProteAcaul",19.0675,-33.68083
"ProteLauri",19.0675,-33.68083
"ProteLauri",20.38694,-33.68083
"ProteNitid",22.76444,-33.68083
"ProteMundi",23.80083,-33.68083
"ProteNitid",24.25667,-33.68083
"ProteTenax",24.25667,-33.68083
"ProteTenax",24.33028,-33.68083
"ElegiGalpi",21.45,-33.68056
"ProteMundi",24,-33.68056
"ProteAcaul",19.07639,-33.68028
"ProteLauri",19.07639,-33.68028
"ProteLauri",20.25833,-33.68028
"ProtePunct",21.54417,-33.68028
"ProteNitid",23.15667,-33.68028
"ProtePunct",21.55381,-33.67986
"ProteNitid",22.66944,-33.67972
"ProteNitid",22.76083,-33.67972
"ProtePunct",19.8775,-33.67944
"ProteLauri",20.38417,-33.67944
"ProteNitid",21.67111,-33.67944
"ProteNitid",24.80667,-33.67944
"ProteNitid",24.83472,-33.67917
"ProteNitid",25.15222,-33.67917
"ProtePunct",21.44972,-33.67861
"SenecPinif",21.66056,-33.67833
"AgathMucro",24.21111,-33.67833
"MuralJunip",24.21111,-33.67833
"PentaErios",24.21111,-33.67833
"ProteTenax",24.21111,-33.67833
"PteroTeret",24.21111,-33.67833
"RestiTriti",24.21111,-33.67833
"ProteNitid",25.15556,-33.67833
"ProteLauri",19.06444,-33.67806
"ProteAcaul",19.07028,-33.67806
"ProteLauri",19.07028,-33.67806
"ProteNitid",19.07028,-33.67806
"ProtePunct",19.88389,-33.67806
"ProteNitid",21.67694,-33.67806
"ProteTenax",22.75472,-33.67806
"ProteNitid",24.13278,-33.67806
"ProteNitid",24.14083,-33.67806
"ProteTenax",24.21444,-33.67806
"ProteAcaul",19.075,-33.67778
"ProteNitid",21.59722,-33.67778
"ProteMundi",23.78889,-33.67778
"ProteAcaul",19.13417,-33.6775
