fire_clip1,map_clip1,mmp01_clip1,pptconc_clip1,soils_clip1,tmax01_clip1,tmin07_clip1
5.079627991,504,3,45.70000076,-0.425339788,26.5,2
3.134147882,520,5,45.09999847,-0.483253509,26.60000038,3.700000048
5.004919052,483,5,49.20000076,-0.483253509,24,2.700000048
5.267258167,558,5,46.70000076,-0.483253509,20.70000076,1.600000024
4.491975784,380,1,46.20000076,-0.063546553,22.29999924,3.099999905
4.391122818,622,6,46.70000076,-0.330842286,23.29999924,2.599999905
3.933093071,376,2,46.20000076,-0.36668849,23.79999924,3.900000095
4.070624828,420,3,45.70000076,-0.063546553,22.89999962,0.699999988
3.862312078,414,3,44.40000153,-0.2024872,29.29999924,6.699999809
5.008813858,299,2,46.20000076,-0.263544112,23.5,3.599999905
3.859057903,520,8,49.20000076,-0.330843091,26.5,3.700000048
3.502603054,395,3,49.20000076,-0.483253509,29.39999962,5
4.699021816,384,1,45.5,-0.214148805,21.70000076,1.899999976
4.829587936,511,3,50.5,-0.483253509,20.70000076,1.700000048
4.272139072,320,0,46.70000076,-0.232125506,29.39999962,4.900000095
3.40113306,383,5,49.20000076,-0.483253509,29.39999962,5
4.67105484,577,6,46.70000076,-0.366764098,21.70000076,2
3.719121933,394,4,46.79999924,-0.216047198,31.10000038,5.5
4.140509129,613,5,46.20000076,-0.483253509,28.60000038,5.699999809
3.456480026,400,3,47.40000153,-0.483253509,29.29999924,5.5
2.954395056,551,5,45.09999847,-0.483253509,28,4.300000191
4.695716858,515,4,45.09999847,-0.483253509,21.89999962,2
4.981822014,440,3,45.70000076,-0.274774313,26.39999962,3.200000048
3.102013111,446,3,46.20000076,-0.366831213,30.10000038,6.900000095
3.835628986,533,9,49.20000076,-0.483253509,25.29999924,3.299999952
4.581243992,363,1,50.5,-0.063546553,22.10000038,3
3.902335882,464,3,49.20000076,-0.483253509,26.39999962,3.799999952
4.742733002,466,2,50.5,-0.425315291,20.60000038,1.600000024
5.1976161,383,1,50.5,-0.215977207,21.10000038,1.799999952
3.54192996,376,4,49.20000076,-0.483253509,30.39999962,5.5
3.97437191,355,2,49.20000076,-0.370163411,29.20000076,4.900000095
3.483097076,406,3,47.40000153,-0.255304486,30.70000076,6.199999809
3.842889071,225,1,46.70000076,-0.151826307,34,6.199999809
5.480541229,380,2,45.5,-0.322663903,27.5,2.400000095
3.689770937,553,4,45.09999847,-0.483253509,22.5,3.599999905
3.40833807,442,6,45.59999847,-0.483253509,25.79999924,3.299999952
2.138072968,422,4,47.40000153,-0.211353302,30.89999962,6.300000191
3.284424067,523,8,45.59999847,-0.062721103,22.20000076,2.099999905
3.719377041,482,5,49.20000076,-0.483253509,25.29999924,3.299999952
4.163675785,221,1,51,-0.399119288,33,6.900000095
4.56503582,355,1,45.5,-0.063546553,24.29999924,1.700000048
3.949424028,422,3,49.20000076,-0.483253509,28.39999962,4.5
3.400892019,529,3,46.79999924,-0.330742389,30.5,6.300000191
3.804982901,339,2,49.20000076,-0.171157107,29.5,5
4.114871979,508,4,46.70000076,-0.483253509,25.39999962,3.299999952
6.39347887,419,2,45.70000076,-0.216114506,19.60000038,-0.5
3.712347984,482,7,49.20000076,-0.483253509,25.60000038,3.400000095
3.315231085,488,4,46.20000076,-0.109576099,29.10000038,7.400000095
3.303337097,476,4,46.20000076,-0.255367607,29.29999924,7.199999809
3.86562109,315,1,46.70000076,-0.236652404,29.39999962,4.900000095
3.173909903,406,3,47.40000153,-0.324681699,29.39999962,6.300000191
3.015278101,432,3,47.40000153,-0.36863929,29.10000038,6.099999905
5.659439087,506,3,50.5,-0.483253509,18.70000076,1.700000048
4.283685207,225,1,51,-0.406219512,33.09999847,7
3.355860949,484,6,45.09999847,-0.483253509,27.29999924,4
3.476875067,473,5,45.09999847,-0.483253509,27.70000076,4.099999905
2.722018957,630,4,46.79999924,-0.483253509,29.5,6
5.440748215,426,2,50.5,-0.121483304,15.60000038,0.800000012
4.368463993,569,5,49.20000076,-0.483253509,24.89999962,3.200000048
5.034153938,543,6,49.20000076,-0.483253509,20.5,1.5
4.341703892,385,2,46.20000076,-0.425324708,23,3.599999905
4.006287098,239,2,46.20000076,-0.132726297,25.5,4
2.667495966,603,9,44.20000076,-0.370152086,29.29999924,4.900000095
3.848450899,284,1,46.70000076,-0.162720606,30.89999962,5.5
5.057930946,464,3,45.70000076,-0.214085594,26.70000076,2
3.679224968,435,3,46.79999924,-0.483253509,29,6.099999905
5.781917095,470,2,50.5,-0.483253509,18.20000076,0.800000012
3.823542118,523,4,45.59999847,-0.150305003,22.5,1.5
4.329340935,373,1,49.20000076,-0.439703196,29,4.699999809
2.540853977,384,3,47.40000153,-0.167897493,31,6.300000191
5.609804153,496,3,45.70000076,-0.274832994,24.29999924,1.200000048
3.160587072,414,3,46.79999924,-0.425378799,33.20000076,7
4.202143192,429,3,45.70000076,-0.483253509,20.70000076,2.700000048
3.830018997,421,3,45.70000076,-0.366705298,21,2.700000048
4.089437962,339,2,49.20000076,-0.051909339,29.10000038,4.900000095
3.689254999,400,3,47,-0.077055164,32.09999847,6.900000095
4.358971119,600,4,45.09999847,-0.483253509,21,3.099999905
4.255023003,449,3,46.70000076,-0.348024696,25.29999924,3.299999952
5.180991173,496,3,45.09999847,-0.483253509,21.5,2.799999952
5.347705841,535,4,45.59999847,-0.063546553,19.70000076,0.899999976
4.155572891,490,4,49.20000076,-0.483253509,25.89999962,3.599999905
3.489459038,288,3,49.20000076,-0.483253509,29.89999962,5.099999905
2.300789118,565,3,46.20000076,-0.483253509,28.5,5.699999809
3.53836894,321,3,49.20000076,-0.483253509,30,5.300000191
4.034201145,423,4,47.70000076,-0.483253509,22.5,3.700000048
5.031602859,458,3,45.70000076,-0.366663307,27.10000038,2.799999952
4.088017941,423,2,46.70000076,-0.415280193,26.89999962,3.900000095
3.8811481,453,6,49.20000076,-0.483253509,25.29999924,3.299999952
3.491559982,417,3,47.40000153,-0.211355999,30.29999924,6.099999905
3.621951103,447,4,46.79999924,-0.368633389,28.70000076,6.199999809
3.231950998,479,4,46.79999924,-0.483253509,25.29999924,4.699999809
5.127240181,411,2,50.5,-0.063546553,16.60000038,1.100000024
3.744155884,421,3,45.70000076,-0.274774313,29.29999924,3.099999905
3.564552069,397,5,49.20000076,-0.483253509,28.5,4.5
5.61259222,423,1,50.5,-0.425313413,20.10000038,1.399999976
3.090754986,616,5,46.79999924,-0.483253509,28.29999924,5.800000191
4.439576149,492,6,45.09999847,-0.483253509,24.79999924,3
3.797126055,335,4,49.20000076,-0.483253509,27.60000038,4.099999905
4.88983202,438,3,47.79999924,-0.098373562,26.20000076,1.899999976
4.815673828,283,0,50.5,-0.109010696,26.10000038,3.200000048
4.228332043,437,2,46.20000076,-0.483253509,20.20000076,2.799999952
3.563530922,555,3,45.09999847,-0.483253509,18.70000076,2.200000048
2.520207882,427,3,46.20000076,-0.197520703,30.29999924,6.599999905
2.628024101,581,4,46.79999924,-0.483253509,21,3.200000048
3.665509939,486,4,46.79999924,-0.483253509,25.10000038,4.599999905
4.840782166,514,3,45.09999847,-0.424659401,17.79999924,1.600000024
3.293024063,413,3,46.79999924,-0.424711913,32.5,6.900000095
3.439925909,396,5,49.20000076,-0.483253509,28.79999924,4.699999809
2.995121956,410,3,47.40000153,-0.255317211,29.20000076,6.400000095
3.539333105,393,5,49.20000076,-0.483253509,29,4.800000191
3.780281067,357,2,49.20000076,-0.256836206,29.60000038,5
3.263238907,415,2,46.20000076,-0.063546553,18.79999924,2.400000095
3.305768967,590,5,46.79999924,-0.483253509,23.70000076,4.099999905
3.761049032,306,1,50.5,0.063092656,23.20000076,3.5
4.279476166,387,0,46.20000076,-0.121483199,24.60000038,4
4.964497089,594,5,46.70000076,-0.425320804,20.20000076,1.399999976
4.729570866,570,5,46.70000076,-0.215969905,22,2.099999905
3.256967068,440,6,45.59999847,-0.121462204,27.29999924,3.900000095
3.590030909,457,4,46.79999924,-0.483253509,27.70000076,5.699999809
3.956762075,234,2,46.20000076,0.070415013,22.89999962,3.299999952
5.288835049,401,2,45.5,-0.483253509,19.70000076,2.200000048
3.518181086,393,5,49.20000076,-0.483253509,28.5,4.599999905
3.741211891,391,2,49.20000076,-0.43970421,29.60000038,5
3.744642019,450,3,46.20000076,-0.366730511,21.5,3.400000095
4.803212166,454,3,45.70000076,-0.444249094,27.29999924,3.099999905
3.914350033,341,0,46.70000076,-0.049375679,30.20000076,5.300000191
3.320859909,336,4,49.20000076,-0.483253509,29.39999962,4.900000095
5.824728012,357,2,45.5,-0.466981411,27.10000038,2.400000095
3.563107967,407,3,44.40000153,-0.334282905,30,6.599999905
3.085304976,431,4,46.20000076,-0.255373895,29.10000038,6.5
3.791667938,479,7,45.59999847,-0.425338387,25.79999924,3.299999952
4.707091808,266,2,46.20000076,-0.171296,23.60000038,3.700000048
3.360335112,675,6,46.79999924,-0.483253509,26.89999962,5.5
3.003386021,487,3,46.20000076,-0.27463159,22.29999924,3.700000048
4.844262123,465,3,45.70000076,-0.214087501,22.79999924,0.600000024
4.337438107,344,1,50.5,0.0630951,24,3.599999905
3.558540106,330,4,49.20000076,-0.483253509,28.89999962,4.699999809
5.721807003,486,4,45.70000076,-0.348663688,26.10000038,1.799999952
5.052548885,454,2,50.5,-0.063546553,15.69999981,1.100000024
3.615325928,384,2,46.20000076,-0.483253509,23.60000038,4.300000191
5.112555981,394,1,50.5,-0.214244306,18.29999924,2
5.043354988,369,1,50.5,-0.063546553,21.60000038,3
4.561365128,394,1,46.20000076,-0.063546553,19.79999924,2.599999905
4.449549198,519,3,46.20000076,-0.483253509,20.89999962,3.200000048
3.736133099,525,8,45.59999847,-0.274497211,25,3.099999905
5.120966911,346,1,46.20000076,-0.330769897,28.39999962,3.599999905
3.336436987,477,5,49.20000076,-0.177886903,24.70000076,3.099999905
4.866480827,346,1,50.5,-0.044842381,22.89999962,3.200000048
3.294310093,559,4,46.79999924,-0.483253509,27.60000038,5.800000191
4.030330181,516,3,45.09999847,-0.366730511,18.10000038,2
4.030714989,518,5,49.20000076,-0.121484399,23.29999924,2.5
4.561349869,539,5,49.20000076,-0.330850214,23.79999924,2.700000048
5.035583973,359,1,50.5,-0.215986997,20.70000076,2.700000048
3.843077898,529,5,44.20000076,-0.214066595,23.10000038,2.099999905
5.881971836,377,2,45.5,-0.121485896,27.5,2.400000095
3.910991907,389,2,46.70000076,-0.483253509,27.60000038,4.199999809
3.840905905,345,1,46.70000076,-0.347613692,27,4
3.424941063,477,3,46.20000076,-0.483253509,20.79999924,3.099999905
4.695181847,410,1,46.70000076,0.067860097,24.60000038,3.099999905
5.093190193,322,1,46.20000076,-0.475168407,28.89999962,3.599999905
4.32994318,564,4,46.79999924,-0.483253509,19.70000076,2.700000048
5.490843773,365,1,46.20000076,-0.063546553,18.70000076,1.799999952
5.518476963,349,1,50.5,-0.122177601,18.79999924,1.799999952
4.02511692,337,4,45.59999847,-0.483253509,26.20000076,3.5
3.960184097,367,1,49.20000076,-0.370150208,29.10000038,4.800000191
4.734412193,575,6,49.20000076,-0.180044398,23,2.400000095
3.251827955,363,3,44.40000153,-0.187856406,30.5,6.5
3.304512024,459,4,44.40000153,-0.2113619,28.39999962,6.199999809
3.664206028,447,4,46.20000076,-0.368636906,29.10000038,6.199999809
2.419342041,424,3,46.20000076,-0.483253509,29.70000076,6.400000095
3.051410913,411,3,46.20000076,-0.483253509,30.79999924,6.699999809
3.310233116,415,3,46.79999924,-0.366839588,32,7
5.184148788,432,3,45.70000076,-0.063546553,21.70000076,0.200000003
4.282256126,300,1,46.20000076,-0.313619792,28.89999962,3.5
6.137057781,399,2,45.5,-0.063546553,24.10000038,1.5
3.947103024,479,3,45.70000076,-0.42455551,27.39999962,2.299999952
3.812145948,664,6,46.79999924,-0.483253509,25.29999924,4.900000095
3.527570009,408,3,47.70000076,-0.330698609,28.10000038,6.199999809
3.426685095,397,3,46.79999924,-0.483253509,31.60000038,6.5
2.599309921,641,5,46.79999924,-0.483253509,22.10000038,3.599999905
2.853758097,433,3,47.70000076,-0.483253509,24.5,4.800000191
4.841909885,548,3,46.79999924,-0.483253509,21.20000076,3.299999952
3.242362022,535,3,46.20000076,-0.366730511,20.79999924,3.099999905
3.431411982,513,2,46.20000076,-0.063546553,20.5,3
4.552381992,448,2,46.20000076,-0.063546553,19,2.299999952
4.913805008,405,2,50.5,-0.063546553,18.89999962,2.299999952
6.655239105,423,3,48.09999847,-0.063546553,21.70000076,0.200000003
5.280167103,376,1,50.5,-0.063546553,19,2
5.495942116,378,1,45.5,-0.216055006,21.60000038,2.099999905
5.728282928,370,1,45.5,-0.063546553,22.89999962,1.600000024
5.821890831,432,1,50.5,-0.272202104,18.5,2
2.513469934,430,4,47.70000076,-0.483253509,24.39999962,4.5
4.858396053,354,1,50.5,-0.063546553,18.5,1.700000048
4.506840229,343,0,50.5,-0.193710893,23.5,2.700000048
3.903600931,340,0,50.5,0.124117002,24.79999924,3.099999905
3.920939922,312,0,50.5,-0.203153804,25.5,3.299999952
4.694066048,284,0,50.5,-0.0122056,25.89999962,3.400000095
4.867963791,465,3,46.70000076,-0.346191794,23.89999962,2.799999952
4.741878986,309,1,46.20000076,-0.408215702,28.10000038,3.400000095
3.357019901,477,4,46.79999924,-0.483253509,30.5,5.400000095
3.454920053,598,4,45.09999847,-0.483253509,23.5,3.799999952
3.290998936,562,9,45.59999847,-0.272311211,24.39999962,2.900000095
4.221372128,228,1,46.70000076,-0.246590599,32.5,6.800000191
3.954385042,427,3,49.20000076,-0.483253509,28.79999924,4.699999809
4.31870079,546,5,49.20000076,-0.2159601,22.60000038,2.299999952
4.741057873,464,3,45.70000076,-0.34785679,27.79999924,3.099999905
3.052345991,494,5,45.09999847,-0.483253509,26.79999924,3.799999952
4.855771065,444,3,45.70000076,-0.063546553,27.10000038,2.700000048
3.791532993,409,5,49.20000076,-0.330840707,27.60000038,4.099999905
4.594964027,599,6,46.70000076,-0.425322592,20.39999962,1.5
4.680850983,608,6,46.70000076,-0.215967998,20.20000076,1.399999976
3.987953901,586,5,46.70000076,-0.330840498,23.20000076,2.599999905
4.337598801,543,4,46.70000076,-0.483253509,23.70000076,2.799999952
3.04222393,406,3,46.20000076,-0.368635505,28.70000076,6.599999905
3.297442913,401,3,46.20000076,-0.483253509,29.60000038,6.800000191
5.834787846,361,2,45.5,-0.330820203,26.10000038,1.799999952
3.788805962,390,1,45.5,-0.424594909,19,1.200000048
3.38687396,418,2,46.20000076,-0.483253509,24.20000076,4.5
2.209433079,482,2,46.20000076,-0.483253509,23.20000076,4.099999905
3.99594593,491,3,46.20000076,-0.483253509,24.39999962,4.699999809
4.515526772,344,1,45.5,-0.180170298,25.20000076,2
5.734385014,337,1,45.5,-0.409782588,26.5,2.400000095
5.173890114,326,1,45.5,-0.218501404,29.39999962,3.200000048
4.261351109,448,3,45.70000076,-0.063546553,27.60000038,2.5
3.923993111,438,3,45.70000076,-0.27476579,30.20000076,3.299999952
4.190698147,524,3,46.79999924,-0.483253509,19.70000076,2.700000048
4.500939846,416,1,50.5,-0.180094793,15.89999962,1
4.140834808,385,1,50.5,-0.366696894,18.5,2
4.158026218,422,2,47.70000076,-0.483253509,27.60000038,5.5
3.806137085,424,4,45.59999847,-0.425391793,29.70000076,5.300000191
3.276906967,421,2,46.20000076,-0.063546553,22.20000076,3.599999905
2.803883076,420,4,47.70000076,-0.100662,30.39999962,6.300000191
4.651478767,303,1,50.5,-0.169432104,23.20000076,3.5
5.663055897,382,2,45.5,-0.216068894,23,1.299999952
3.520803928,373,2,45.5,-0.063546553,25.70000076,2.200000048
2.32063508,430,3,47.70000076,-0.483253509,26.79999924,5.800000191
3.4610219,434,3,47.70000076,-0.483253509,25.5,5.199999809
3.644098043,432,3,47.70000076,-0.483253509,24.89999962,4.900000095
4.70720005,512,4,46.70000076,-0.330838591,23.29999924,2.599999905
3.552546024,497,5,44.70000076,-0.483253509,23.60000038,2.299999952
3.13242507,448,4,44.70000076,-0.366713703,18.39999962,0.400000006
5.184751987,340,0,50.5,-0.26173991,24,2.900000095
3.428272009,542,9,49.20000076,-0.212721601,25.60000038,3.400000095
4.338286877,534,6,49.20000076,-0.425322086,20.60000038,1.5
4.504541874,448,3,45.70000076,-0.214117005,22.29999924,1.700000048
6.233461857,430,3,48.09999847,-0.063546553,21,0
4.271217823,435,3,48.09999847,-0.1214834,23.60000038,0.899999976
4.763295174,413,1,50.5,-0.483253509,19.89999962,1.5
5.919411182,359,1,45.5,-0.180170298,27,2.400000095
5.32851696,345,0,50.5,-0.215979099,19.79999924,1.399999976
5.373978138,346,2,45.5,-0.353330195,30,3.299999952
5.264925003,308,0,50.5,-0.34429881,24.70000076,3
3.138786077,429,4,46.20000076,-0.365998387,29.79999924,6.5
5.531310081,443,3,45.70000076,-0.216101602,26.89999962,2.900000095
2.905996084,677,5,46.79999924,-0.483253509,24.10000038,4.5
3.316055059,397,3,46.20000076,-0.425390512,32,7.099999905
4.82912302,532,3,45.09999847,-0.483253509,18.60000038,2.200000048
2.618226051,421,2,47.70000076,-0.483253509,26.89999962,5.699999809
2.941009998,441,3,47.70000076,-0.483253509,23.5,4.300000191
2.81594491,483,3,46.20000076,-0.483253509,29.5,6
2.807528973,417,2,47.70000076,-0.063546553,19.5,2.599999905
2.287059069,475,2,46.20000076,-0.483253509,24.89999962,4.900000095
2.820621014,518,5,45.09999847,-0.483253509,28.29999924,4.400000095
4.22103405,522,3,46.79999924,-0.483253509,19.79999924,2.700000048
4.495162964,426,2,46.20000076,-0.483253509,19.89999962,2.700000048
4.390296936,411,2,46.20000076,-0.483253509,20.39999962,2.799999952
3.875677109,424,2,46.20000076,-0.483253509,22.70000076,3.900000095
3.106070042,445,2,46.20000076,-0.216021493,22.70000076,3.799999952
3.370482922,409,2,46.20000076,-0.063546553,21,2.799999952
4.449514866,276,2,46.20000076,-0.204889402,23.89999962,3.799999952
4.465054989,232,2,46.20000076,-0.018834449,23.29999924,3.400000095
4.704957008,336,2,50.5,-0.265342414,20.10000038,2.299999952
5.463739872,392,1,50.5,-0.272867411,19.10000038,2.200000048
6.620390892,468,3,47.79999924,-0.274874985,23.39999962,0.899999976
6.26367712,500,3,47.79999924,-0.274874985,25.10000038,1.5
4.500250816,560,6,44.20000076,-0.366722107,25,3
4.504076004,462,3,49.20000076,-0.483253509,26.10000038,3.599999905
5.179850101,378,2,45.5,-0.410518199,30.10000038,3.299999952
4.672561169,366,2,45.5,-0.26347959,30.29999924,3.400000095
3.483084917,428,3,45.70000076,-0.366713703,24.10000038,4.199999809
5.7465868,374,1,50.5,-0.366705298,18.70000076,1.100000024
3.868196011,406,2,45.70000076,-0.424600989,21.89999962,3.099999905
4.769894123,483,3,45.70000076,-0.274824589,26.70000076,2.099999905
5.221588135,481,3,45.70000076,-0.216116905,25.70000076,1.700000048
3.841299057,460,3,45.70000076,-0.063546553,22.70000076,0.600000024
3.775192022,444,3,47.70000076,-0.425354898,24.10000038,4.599999905
3.740317106,444,4,44.70000076,-0.483253509,23.89999962,2.700000048
4.566257954,599,6,49.20000076,-0.483253509,22.89999962,2.400000095
3.194493055,550,5,45.09999847,-0.483253509,23.79999924,2.799999952
4.933917999,488,4,45.09999847,-0.483253509,23.39999962,2.700000048
5.05731678,528,4,50.5,-0.483253509,19.79999924,1.399999976
5.354380131,511,3,50.5,-0.425317109,20.79999924,1.700000048
2.937073946,450,3,46.20000076,-0.368629605,30.79999924,7
3.13301897,403,3,46.20000076,-0.483253509,31.39999962,7.099999905
4.221796989,406,2,45.70000076,-0.063546553,27.5,3.299999952
3.147911072,402,2,45.70000076,-0.121466897,26.20000076,2.5
3.496942997,395,2,45.5,-0.063546553,27.10000038,2.299999952
4.849716187,405,3,48.09999847,-0.150386199,25.20000076,1.5
3.576195002,470,3,46.20000076,-0.366738886,22.20000076,3.700000048
3.883491993,647,5,46.79999924,-0.483253509,23,4
2.772552967,521,3,46.20000076,-0.483253509,25.5,5.400000095
4.356639862,476,3,46.20000076,-0.483253509,22.29999924,3.700000048
5.169991016,467,3,46.20000076,-0.483253509,19.20000076,2.5
4.923689842,486,3,46.20000076,-0.483253509,19.20000076,2.5
4.300590038,450,2,46.20000076,-0.483253509,20.39999962,2.900000095
3.57814002,399,2,46.20000076,-0.274648309,23.5,3.900000095
3.366182089,613,7,44.20000076,-0.366722107,28.70000076,4.599999905
4.275720119,407,2,45.5,-0.274715513,18.5,2
4.876605988,303,2,50.5,-0.346123606,20.89999962,2.599999905
4.332336903,273,2,50.5,0.067857496,21.10000038,2.599999905
5.549025059,455,2,50.5,-0.272202104,15.69999981,0.699999988
4.95861578,476,2,45.59999847,-0.30722329,24.20000076,1.100000024
3.688007116,446,3,47.70000076,-0.483253509,22.39999962,3.799999952
4.09071207,398,2,45.70000076,-0.121465102,24.39999962,2.400000095
6.048394203,397,2,45.5,-0.272804201,22.70000076,1.399999976
6.202277184,525,3,47.79999924,-0.302973807,25.5,1.600000024
4.449491978,518,4,49.20000076,-0.483253509,25.60000038,3.5
3.340076923,401,2,45.70000076,-0.122210301,26.20000076,3.299999952
4.002855778,419,2,45.70000076,-0.063546553,28,3.099999905
3.470895052,449,3,46.20000076,-0.252195388,30.39999962,6.699999809
4.518568993,414,2,45.70000076,-0.180103198,22.5,3.5
3.861926079,479,6,45.59999847,-0.483253509,22.70000076,2.200000048
4.850317001,488,6,45.59999847,-0.483253509,20.89999962,1.5
4.796096802,515,6,49.20000076,-0.483253509,20.39999962,1.399999976
5.091827869,333,0,50.5,-0.164633393,24.70000076,3
3.230509996,421,4,46.20000076,-0.138949499,30.10000038,6.400000095
3.194864988,468,3,46.79999924,-0.483253509,30.60000038,5.800000191
3.155647993,394,4,46.79999924,-0.216049001,31.5,5.599999905
3.053514957,504,5,45.09999847,-0.483253509,25.79999924,3.400000095
4.012866974,528,5,45.09999847,-0.483253509,22.39999962,2.200000048
3.442550898,455,4,46.20000076,-0.231477305,29.60000038,7
3.98972702,381,1,46.20000076,-0.272118211,22.39999962,3.400000095
2.482228994,411,3,46.20000076,-0.368628204,29.89999962,7
4.343949795,544,4,45.59999847,-0.06188564,19.79999924,0.800000012
4.369926929,373,0,46.20000076,-0.425310314,25.39999962,4.300000191
4.449832916,299,1,46.20000076,-0.377896786,26.39999962,4.199999809
4.920780182,404,2,45.70000076,-0.483253509,19.70000076,2.400000095
3.72863698,390,1,46.20000076,-0.483253509,27.29999924,6
4.847879887,491,2,45.70000076,-0.483253509,25.79999924,1.700000048
3.725353003,441,4,47.70000076,-0.483253509,19,2
2.241035938,721,6,46.79999924,-0.483253509,24.79999924,4.699999809
5.059802055,445,2,46.20000076,-0.483253509,19.39999962,2.5
3.79480195,447,2,46.20000076,-0.483253509,19.29999924,2.5
4.033654213,444,3,45.70000076,-0.063546553,28.39999962,3.200000048
5.147771835,516,4,47.79999924,-0.483253509,25.70000076,1.700000048
5.612600803,529,3,47.79999924,-0.400674313,26,1.799999952
5.244578838,443,3,45.5,-0.216066003,28.39999962,2.700000048
4.322103977,407,2,45.5,-0.113407098,28.10000038,2.599999905
5.132293224,420,3,45.5,-0.166422293,28.5,2.700000048
4.389873981,491,3,46.20000076,-0.425333887,20.39999962,3
3.516671896,411,2,47.70000076,-0.483253509,25.60000038,5.099999905
2.878802061,426,3,47.70000076,-0.483253509,26.70000076,5.599999905
3.661864042,403,2,45.70000076,-0.063546553,23.5,2.400000095
6.376663208,457,3,45.70000076,-0.425339013,24,1.100000024
3.662131071,468,4,44.70000076,-0.214094996,19.60000038,1
4.231165886,549,5,49.20000076,-0.483253509,23.70000076,2.700000048
4.36520195,392,1,50.5,-0.425311595,19,1.100000024
3.534684896,438,3,46.20000076,-0.483253509,28.20000076,6.099999905
3.51751709,467,4,46.79999924,-0.483253509,29.20000076,6.099999905
4.522126198,337,1,46.20000076,-0.483253509,27.60000038,3.400000095
4.326770782,244,1,46.70000076,-0.42469731,33,6.800000191
5.172380924,387,2,45.5,-0.063546553,30.60000038,3.5
2.373608112,530,4,46.79999924,-0.483253509,28.20000076,5.5
5.633312225,572,5,45.59999847,-0.216179207,22.5,1.899999976
5.100347996,401,2,45.70000076,-0.272067785,21.89999962,2.900000095
3.316196918,532,3,45.09999847,-0.483253509,22.5,3.400000095
6.04478693,506,3,50.5,-0.483253509,19.79999924,1.600000024
4.684144974,457,2,50.5,-0.483253509,19.5,1.399999976
4.005607128,420,3,46.79999924,-0.368635088,25,4.699999809
5.266201019,413,2,45.5,-0.063546553,18.20000076,2.099999905
4.548741817,437,2,46.20000076,-0.2721349,19.39999962,2.5
3.661637068,435,3,45.70000076,-0.425361007,21.39999962,1.700000048
4.987648964,434,3,45.70000076,-0.214073405,21.89999962,0.300000012
4.82478714,429,3,45.70000076,-0.216114298,24.39999962,2.599999905
6.2608428,420,3,48.09999847,-0.063546553,23,0.699999988
5.204749107,449,3,45.70000076,-0.063546553,25.20000076,2.200000048
3.503312111,418,3,45.70000076,-0.122231796,27.79999924,2.599999905
2.732008934,379,2,47.70000076,-0.483253509,26,5.199999809
3.209950924,434,2,46.20000076,-0.483253509,23.39999962,4.099999905
5.065998077,557,5,45.59999847,-0.301334888,25.39999962,1.600000024
3.842195988,396,2,46.20000076,-0.483253509,24.60000038,4.599999905
4.040754795,452,3,45.5,-0.063546553,22.5,0.5
4.583014011,457,3,45.70000076,-0.483253509,19.70000076,1
4.938073158,452,3,45.70000076,-0.483253509,19.89999962,1
4.827988148,435,2,46.20000076,-0.330751896,19,2.299999952
2.876688957,414,4,47.70000076,-0.483253509,26.60000038,5.699999809
2.805253983,420,3,47.70000076,-0.483253509,24.60000038,4.800000191
4.180565834,389,2,46.20000076,-0.483253509,23.10000038,3.700000048
4.146207809,373,2,46.20000076,-0.36668849,24.10000038,4.099999905
3.812577009,340,1,46.20000076,-0.063546553,24.79999924,4.199999809
4.071126938,419,2,45.70000076,-0.121452503,23.10000038,3.599999905
4.335652828,411,2,45.70000076,-0.214149207,22.70000076,3.299999952
3.153712988,479,2,46.20000076,-0.216019705,22.20000076,3.599999905
2.668477058,388,4,47.70000076,-0.153515399,29.89999962,6.400000095
3.799004078,423,2,47.70000076,-0.216078505,20.60000038,3.099999905
4.870320797,427,2,46.20000076,-0.330749989,17.89999962,1.899999976
4.744400978,413,2,46.20000076,-0.483253509,18.29999924,2
4.197146893,436,3,45.70000076,-0.366696894,22.39999962,1.799999952
3.144510031,432,4,46.20000076,-0.255373895,29.20000076,6.5
4.681489944,509,3,50.5,-0.483253509,19.5,2.299999952
4.559047222,478,2,50.5,-0.483253509,18.79999924,1.899999976
5.229123116,524,4,45.59999847,-0.111308098,22.60000038,1.5
5.230639935,415,1,50.5,-0.483253509,18,0.899999976
6.033987999,484,3,47.79999924,-0.063546553,24.89999962,1.399999976
5.835659027,490,3,47.79999924,-0.150392503,25.39999962,1.600000024
2.799940109,445,3,47.70000076,-0.483253509,25,5
3.013549089,444,4,47.40000153,-0.483253509,28.70000076,5.099999905
4.712233067,441,2,46.20000076,-0.121458702,17.39999962,1.700000048
3.419656038,433,3,46.20000076,-0.216064498,21.5,3.400000095
4.605668068,409,2,46.20000076,-0.063546553,18.79999924,2.299999952
4.389239788,395,2,46.20000076,-0.483253509,21.20000076,2.900000095
3.998361111,456,3,45.70000076,-0.4442496,26.20000076,3.099999905
4.576079845,438,3,45.70000076,-0.425346702,27.29999924,3.099999905
3.192854881,474,4,46.20000076,-0.366831213,29.5,7
4.911573887,466,3,45.70000076,-0.424557388,26.70000076,2.099999905
5.094092846,418,2,45.70000076,-0.063546553,25.89999962,3.400000095
4.089065075,417,2,45.70000076,-0.180103198,20.29999924,2.799999952
4.120670795,393,2,46.20000076,-0.483253509,25.70000076,5.199999809
5.504671097,393,3,48.09999847,-0.310189396,25.79999924,1.700000048
