"","x","y","V.s.Barcoda","Precis.Barcode","Casherb","Casno","Family","Clade","Scientific.Name","Taxon","Latitude.Decimal","Longitude.Decimal","Reference.Acc"
"588",20.719449,-33.499459,8006485,"PRE0649616-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.499459,20.719449,"501-2000m"
"589",20.980648,-33.424519,8006490,"PRE0834298-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.424519,20.980648,"501-2000m"
"590",19.670496,-33.376288,8006332,"PRE0071437-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.376288,19.670496,"501-2000m"
"591",19.092806,-33.349149,8006410,"PRE0833966-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.349149,19.092806,"501-2000m"
"592",22.05605,-33.33901,8006338,"PRE0834364-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.33901,22.05605,"<500m"
"593",19.296567,-33.17926,8006384,"PRE0072942-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.17926,19.296567,"501-2000m"
"594",19.16957,-33.127058,8006382,"PRE0238674-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.127058,19.16957,"<500m"
"595",19.160482,-33.114938,8006330,"PRE0072951-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-33.114938,19.160482,"501-2000m"
"596",19.428706,-32.78179,8006373,"PRE0532422-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-32.78179,19.428706,"501-2000m"
"597",19.164644,-32.548914,8006464,"PRE0241093-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-32.548914,19.164644,"501-2000m"
"598",19.118451,-32.462598,8006376,"PRE0071441-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-32.462598,19.118451,"501-2000m"
"599",19.018478,-32.153042,8006471,"PRE0710045-0","","","RESTIONACEAE","Restio","Elegia filacea Mast. ","ElegiFilac",-32.153042,19.018478,"501-2000m"
"600",20.564561,-34.374532,8006637,"PRE0610288-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-34.374532,20.564561,"501-2000m"
"601",18.981708,-34.11036,8006650,"PRE0072924-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-34.11036,18.981708,"<500m"
"602",18.972981,-33.991472,8006695,"PRE0073951-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.991472,18.972981,"501-2000m"
"603",18.983185,-33.983894,8006696,"PRE0072927-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.983894,18.983185,"501-2000m"
"604",19.494082,-33.974943,8006694,"PRE0073946-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.974943,19.494082,"<500m"
"605",18.421176,-33.972956,8006643,"PRE0072986-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.972956,18.421176,"501-2000m"
"606",19.502607,-33.969355,8006633,"PRE0542186-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.969355,19.502607,"<500m"
"607",18.411066,-33.968416,8006623,"PRE0579213-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.968416,18.411066,"501-2000m"
"608",18.415513,-33.95133,8006674,"PRE0072916-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.95133,18.415513,"501-2000m"
"609",19.02742,-33.926054,8006619,"PRE0072919-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.926054,19.02742,"501-2000m"
"610",19.158055,-33.905934,8006632,"PRE0239446-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.905934,19.158055,"<500m"
"611",22.019219,-33.898646,8006664,"PRE0475188-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.898646,22.019219,"501-2000m"
"612",20.922825,-33.889816,8006676,"PRE0711473-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.889816,20.922825,"501-2000m"
"613",20.877935,-33.874676,8006649,"PRE0073939-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.874676,20.877935,"<500m"
"614",22.030278,-33.872287,8006626,"PRE0834377-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.872287,22.030278,"<500m"
"615",23.847296,-33.835066,8006657,"PRE0239285-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.835066,23.847296,"501-2000m"
"616",19.124112,-33.561312,8006697,"PRE0534285-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.561312,19.124112,"501-2000m"
"617",19.389171,-33.556625,8006648,"PRE0073941-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.556625,19.389171,"501-2000m"
"618",20.980648,-33.424519,8006711,"PRE0834279-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.424519,20.980648,"501-2000m"
"619",19.293805,-33.186646,8006645,"PRE0072926-0","","","RESTIONACEAE","Restio","Elegia juncea L. ","ElegiJunce",-33.186646,19.293805,"501-2000m"
"620",19.63,-33.38,9008605,"126421","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.38,19.63,""
"621",19.61,-33.37,9008607,"126422","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.37,19.61,""
"622",20.03,-33.37,9008606,"126415","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.37,20.03,""
"623",20.54,-33.28,9008608,"125329","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.28,20.54,"B"
"624",19.37,-33.22,9008609,"126408","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.22,19.37,""
"625",19.6,-33.2,9008610,"126418","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.2,19.6,""
"626",19.07,-33.13,9008611,"126409","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-33.13,19.07,""
"627",19.4,-32.8,9008614,"126423","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.8,19.4,""
"628",19.34,-32.78,9008615,"126414","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.78,19.34,""
"629",19.13,-32.66,9008617,"111107","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.66,19.13,""
"630",19.14,-32.66,9008620,"126420","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.66,19.14,""
"631",19.16,-32.49,9008623,"111104","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.49,19.16,""
"632",19.18,-32.39,9008624,"111106","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.39,19.18,""
"633",19.16,-32.35,9008625,"126417","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-32.35,19.16,""
"634",18.67,-31.79,9008627,"111105","Bolus","","Asteraceae","Stoebe","Elytropappus hispidus (L.f.) Druce","ElytrHispi",-31.79,18.67,""
"635",21.516331,-33.957861,9000020,"PRE0808644-0","PRE","808644","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.957861,21.516331,"501-2000m"
"636",20.863181,-33.928468,9000065,"NBG0170029-0","NBG","170029","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.928468,20.863181,"<500m"
"637",20.862372,-33.924557,9000022,"PRE0714412-0","PRE","714412","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.924557,20.862372,"501-2000m"
"638",21.512821,-33.661212,9000016,"PRE0797307-0","PRE","797307","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.661212,21.512821,"<500m"
"639",21.497822,-33.647153,9000015,"PRE0810668-0","PRE","810668","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.647153,21.497822,"<500m"
"640",23.812278,-33.63719,9000063,"PRE0365449-0","PRE","365449","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.63719,23.812278,"501-2000m"
"641",21.421772,-33.632122,9000004,"PRE0588598-0","PRE","588598","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.632122,21.421772,"<500m"
"642",21.421766,-33.631863,9000043,"PRE0810677-0","PRE","810677","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.631863,21.421766,"501-2000m"
"643",22.931764,-33.617729,9000064,"PRE0365443-0","PRE","365443","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.617729,22.931764,"501-2000m"
"644",23.831536,-33.596809,9000013,"PRE0365460-0","PRE","365460","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.596809,23.831536,"501-2000m"
"645",20.656876,-33.503754,9000014,"PRE0643262-0","PRE","643262","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.503754,20.656876,"501-2000m"
"646",23.783193,-33.461555,9000067,"PRE0365455-0","PRE","365455","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.461555,23.783193,"501-2000m"
"647",23.466397,-33.450067,9000001,"PRE0787963-0","PRE","787963","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.450067,23.466397,"GPS"
"648",22.213966,-33.4375,9000031,"NBG0197685-0","NBG","197685","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.4375,22.213966,"GPS"
"649",22.409629,-33.391085,9000046,"PRE0734927-0","PRE","734927","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.391085,22.409629,"501-2000m"
"650",21.90801,-33.358872,9000053,"PRE0367385-0","PRE","367385","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.358872,21.90801,"501-2000m"
"651",22.049502,-33.352304,9000049,"PRE0714309-0","PRE","714309","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.352304,22.049502,"501-2000m"
"652",22.047237,-33.352244,9000030,"PRE0365452-0","PRE","365452","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.352244,22.047237,"501-2000m"
"653",22.036351,-33.335844,9000068,"PRE0365459-0","PRE","365459","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.335844,22.036351,"501-2000m"
"654",21.281591,-33.320385,9000017,"PRE0716678-0","PRE","716678","Proteaceae","Leucadendron","Leucadendron album (Thunb.) Fourc. ","LeucaAlbum",-33.320385,21.281591,"501-2000m"
"655",19.16245,-32.486952,9000484,"PRE0414819-0","PRE","414819","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.486952,19.16245,"<500m"
"656",19.152565,-32.486714,9000466,"PRE0365719-0","PRE","365719","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.486714,19.152565,"501-2000m"
"657",19.1711,-32.486526,9000461,"NBG0168596-0","NBG","168596","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.486526,19.1711,"501-2000m"
"658",19.158622,-32.48505,9000462,"PRE0797298-0","PRE","797298","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.48505,19.158622,"501-2000m"
"659",19.257012,-32.448966,9000478,"PRE0808567-0","PRE","808567","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.448966,19.257012,"501-2000m"
"660",19.238048,-32.43819,9000457,"PRE0696070-0","PRE","696070","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.43819,19.238048,"<500m"
"661",19.238001,-32.437684,9000480,"PRE0810887-0","PRE","810887","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.437684,19.238001,"501-2000m"
"662",19.217538,-32.424349,9000479,"PRE0797301-0","PRE","797301","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.424349,19.217538,"<500m"
"663",19.20272,-32.419949,9000463,"PRE0797227-0","PRE","797227","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.419949,19.20272,"<500m"
"664",19.175837,-32.394563,9000465,"PRE0365717-0","PRE","365717","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.394563,19.175837,"501-2000m"
"665",19.160665,-32.354075,9000460,"PRE0365721-0","PRE","365721","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.354075,19.160665,"<500m"
"666",19.223351,-32.322092,9000486,"PRE0550083-0","PRE","550083","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.322092,19.223351,"<500m"
"667",19.214269,-32.318934,9000487,"PRE0365710-0","PRE","365710","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.318934,19.214269,"501-2000m"
"668",19.090906,-32.213281,9000473,"PRE0796913-0","PRE","796913","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.213281,19.090906,"501-2000m"
"669",19.092661,-32.211624,9000471,"PRE0365718-0","PRE","365718","Proteaceae","Leucadendron","Leucadendron dubium (H.Buek ex Meisn.) E.Phillips & Hutch. ","LeucaDubiu",-32.211624,19.092661,"501-2000m"
"670",20.675563,-34.430903,9000551,"PRE0557201-0","PRE","557201","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-34.430903,20.675563,"501-2000m"
"671",20.770568,-34.426467,9000638,"PRE0511471-0","PRE","511471","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-34.426467,20.770568,"<500m"
"672",23.295462,-34.046621,9000560,"PRE0499632-0","PRE","499632","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-34.046621,23.295462,"<500m"
"673",21.421283,-34.008336,9000629,"PRE0686698-0","PRE","686698","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-34.008336,21.421283,"<500m"
"674",20.451661,-33.991243,9000639,"PRE0808646-0","PRE","808646","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.991243,20.451661,"<500m"
"675",21.219099,-33.967695,9000630,"PRE0721024-0","PRE","721024","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.967695,21.219099,"501-2000m"
"676",23.960367,-33.965657,9000645,"PRE0808385-0","PRE","808385","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.965657,23.960367,"501-2000m"
"677",21.238984,-33.960554,9000634,"PRE0642872-0","PRE","642872","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.960554,21.238984,"<500m"
"678",23.524688,-33.959365,9000589,"PRE0487648-0","PRE","487648","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.959365,23.524688,"501-2000m"
"679",20.882225,-33.928609,9000579,"PRE0694743-0","PRE","694743","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.928609,20.882225,"501-2000m"
"680",20.862372,-33.924557,9000611,"PRE0714416-0","PRE","714416","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.924557,20.862372,"501-2000m"
"681",23.160987,-33.912732,9000562,"PRE0550771-0","PRE","550771","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.912732,23.160987,"501-2000m"
"682",25.205605,-33.905493,9000626,"PRE0481491-0","PRE","481491","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.905493,25.205605,"501-2000m"
"683",23.400005,-33.901224,9000593,"PRE0810458-0","PRE","810458","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.901224,23.400005,"<500m"
"684",25.216505,-33.896449,9000624,"PRE0368673-0","PRE","368673","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.896449,25.216505,"501-2000m"
"685",20.909,-33.884385,9000612,"PRE0716312-0","PRE","716312","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.884385,20.909,"501-2000m"
"686",22.045475,-33.875051,9000637,"PRE0797297-0","PRE","797297","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.875051,22.045475,"501-2000m"
"687",19.495426,-33.872098,9000672,"PRE0499631-0","PRE","499631","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.872098,19.495426,"501-2000m"
"688",23.505383,-33.860474,9000641,"PRE0763276-0","PRE","763276","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.860474,23.505383,"501-2000m"
"689",25.217179,-33.817548,9000664,"PRE0368691-0","PRE","368691","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.817548,25.217179,"501-2000m"
"690",20.143608,-33.816901,9000653,"PRE0808421-0","PRE","808421","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.816901,20.143608,"<500m"
"691",20.720928,-33.781638,9000642,"PRE0368689-0","PRE","368689","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.781638,20.720928,"501-2000m"
"692",25.241476,-33.63644,9000665,"PRE0368692-0","PRE","368692","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.63644,25.241476,"501-2000m"
"693",25.188558,-33.606547,9000669,"PRE0368681-0","PRE","368681","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.606547,25.188558,"501-2000m"
"694",20.943587,-33.565522,9000609,"PRE0284345-0","PRE","284345","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.565522,20.943587,"501-2000m"
"695",20.969183,-33.560245,9000608,"PRE0282103-0","PRE","282103","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.560245,20.969183,"<500m"
"696",20.965711,-33.559042,9000619,"PRE0823893-0","PRE","823893","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.559042,20.965711,"<500m"
"697",21.206613,-33.421033,9000647,"PRE0368749-0","PRE","368749","Proteaceae","Leucadendron","Leucadendron eucalyptifolium H.Buek ex Meisn. ","LeucaEucal",-33.421033,21.206613,"<500m"
"698",19.523533,-32.946285,9000840,"PRE0830573-0","PRE","830573","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.946285,19.523533,"GPS"
"699",19.381629,-32.928019,9000857,"PRE0796909-0","PRE","796909","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.928019,19.381629,"<500m"
"700",19.382997,-32.920767,9000856,"PRE0532413-0","PRE","532413","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.920767,19.382997,"501-2000m"
"701",19.064346,-32.87302,9000878,"PRE0422926-0","PRE","422926","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.87302,19.064346,"<500m"
"702",19.231399,-32.747182,9000858,"PRE0797302-0","PRE","797302","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.747182,19.231399,"501-2000m"
"703",19.325993,-32.671756,9000865,"PRE0808484-0","PRE","808484","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.671756,19.325993,"<500m"
"704",19.325734,-32.671705,9000875,"PRE0825394-0","PRE","825394","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.671705,19.325734,"501-2000m"
"705",19.326097,-32.668598,9000832,"PRE0643293-0","PRE","643293","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.668598,19.326097,"501-2000m"
"706",19.276514,-32.557834,9000829,"PRE0654151-0","PRE","654151","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.557834,19.276514,"<500m"
"707",19.266601,-32.538955,9000826,"NBG0196171-0","NBG","196171","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.538955,19.266601,"GPS"
"708",19.095793,-32.527771,9000822,"PRE0808363-0","PRE","808363","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.527771,19.095793,"<500m"
"709",19.229636,-32.482564,9000847,"PRE0550069-0","PRE","550069","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.482564,19.229636,"501-2000m"
"710",19.159347,-32.473084,9000874,"PRE0824339-0","PRE","824339","Proteaceae","Leucadendron","Leucadendron glaberrimum (Schltr.) Compton subsp. glaberrimum ","LeucaGlabG",-32.473084,19.159347,"501-2000m"
