Barcode,Family,Scientific_Name,Latitude_Decimal,Longitude_Decimal,Collector,Collectors_Number,Collection_Date,CollectionDay,CollectionMonth,CollectionYear,Voucher,Locality,Habitat_Comments,AltitudeFrom,AltitudeMax,AltitudeUnits,District,Province,Grid,Reference_Accuracy,Latitude_Decimal2,Latitude,txtLatitudeMinutes,txtLatitudeSeconds,Direction,Longitude_Decimal2,Longitude,txtLongitudeMinutes,txtLongitudeSeconds,LogitudeDirection,Herb_Number,Type,PRECI_Number,Det,Source_File,Date_Captured
8006651,RESTIONACEAE,Elegia juncea L. ,-34.40421,20.635225,Esterhuysen E.E.,23166,,19,9,1954,Vera,BREDASDORP DIST.; POTTEBERG; LIMESTONE HILLS NR. POTTEBERG,,0,0,,Bredasdorp,WC,3420BC,>10000m,-34.40421,34,24,15,S,20.635225,20,38,7,E,,FALSE,PRE0072925-0,,,
8006617,RESTIONACEAE,Elegia juncea L. ,-34.420178,20.240061,Acocks J.P.H.,24049,,1,8,1968,Vera,BREDASDORP DIST.; VAN DER STELS' KRAAL,S aspect,0,0,,BREDASDORP,WC,3420AC,501-2000m,-34.420178,34,25,13,S,20.240061,20,14,24,E,,FALSE,PRE0110213-0,,,
8006694,RESTIONACEAE,Elegia juncea L. ,-33.974943,19.494082,Stokoe T.P.,2511,,,10,1930,Vera,CALEDON DIST.; GENADENDAL MT.; TOP OF BAVIAANSKLOOF,,0,0,,Caledon - Worcestor,WC,3319CD,<500m,-33.974943,33,58,30,S,19.494082,19,29,39,E,,FALSE,PRE0073946-0,,,
8006703,RESTIONACEAE,Elegia juncea L. ,-34.094048,19.04702,Taylor H.C.,3033,,2,2,1962,Vera,CALEDON DIST.; GRABOUW; LOWER SLOPES NUWEBERG,,0,0,,Caledon,WC,3419AA,2001-5000m,-34.094048,34,5,39,S,19.04702,19,2,49,E,,FALSE,PRE0072991-0,,,
8006661,RESTIONACEAE,Elegia juncea L. ,-34.30512,18.990896,Grobler P.J.,584A,,2,2,1962,Vera,CALEDON DIST.; KOGELBERG RES.; PAARDEBERG; SEAWARD SIDE.,,0,0,,CALEDON,WC,3418BD,2001-5000m,-34.30512,34,18,18,S,18.990896,18,59,27,E,,FALSE,PRE0072932-0,,,
8006660,RESTIONACEAE,Elegia juncea L. ,-34.30512,18.990896,Grobler P.J.,29287,,21,11,1962,Vera,CALEDON DIST.; KOGELBERG RES.; PAARDEBERG; SEAWARD SIDE.,,0,0,,CALEDON,WC,3418BD,2001-5000m,-34.30512,34,18,18,S,18.990896,18,59,27,E,,FALSE,PRE0072931-0,,,
8006704,RESTIONACEAE,Elegia juncea L. ,-34.513825,19.611348,Taylor H.C.,3592,,25,7,1962,Vera,CALEDON DIST.; PAVIESVLEI; NEAR PAVIESVLEI,,0,0,,Hermanus,WC,3419DA,501-2000m,-34.513825,34,30,50,S,19.611348,19,36,41,E,,FALSE,PRE0072930-0,,,
8006682,RESTIONACEAE,Elegia juncea L. ,-34.351183,18.838923,Parker R.N.,4901,,17,8,1953,Vera,CALEDON DIST.; PRINGLE BAY; INLAND FROM PRINGLE BAY,,0,0,,CALEDON,WC,3418BD,501-2000m,-34.351183,34,21,4,S,18.838923,18,50,20,E,,FALSE,PRE0073935-0,,,
8006683,RESTIONACEAE,Elegia juncea L. ,-34.351183,18.838923,Parker R.N.,4900,,17,8,1953,Vera,CALEDON DIST.; PRINGLE BAY; INLAND FROM PRINGLE BAY,,0,0,,CALEDON,WC,3418BD,501-2000m,-34.351183,34,21,4,S,18.838923,18,50,20,E,,FALSE,PRE0073937-0,,,
8006650,RESTIONACEAE,Elegia juncea L. ,-34.11036,18.981708,Esterhuysen E.E.,2836,,,7,1940,Vera,CALEDON DIST.; ROOSKRAALBERG; CLIFFS ON W. SIDE,W aspect,0,0,,Caledon,WC,3418BB,<500m,-34.11036,34,6,37,S,18.981708,18,58,54,E,,FALSE,PRE0072924-0,,,
8006714,RESTIONACEAE,Elegia juncea L. ,0,0,Williams I.J.M.,2536,,6,8,1978,Vera,CALEDON DIST.; VOGELGAT; NR. DEBILIS. DRY SLOPES.,S aspect,0,0,,Hermanus,WC,3419AD,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0519712-0,,,
8006653,RESTIONACEAE,Elegia juncea L. ,-34.214969,19.153754,Fellingham A.C.,1333,,17,9,1987,Vera,Caledon District: Houtech; South of Houhoek. Plateau just South of Uitkykpos.,Det: A. Fellingham,0,0,,Caledon,WC,3419AA,501-2000m,-34.214969,34,12,54,S,19.153754,19,9,14,E,,FALSE,PRE0836417-0,,,
8006663,RESTIONACEAE,Elegia juncea L. ,-34.162222,19.139287,Haynes R.A.,592,,7,12,1971,Vera,Caledon District: Lebanon State Forest; Jakkalsriver Experimental Catchment I G.,Det: F.J. Kruger,0,0,,Caledon,WC,3419AA,501-2000m,-34.162222,34,9,44,S,19.139287,0,0,0,E,,FALSE,PRE0836452-0,,,
8006702,RESTIONACEAE,Elegia juncea L. ,-34.281095,18.436811,Taylor H.C.,10557,,4,8,1983,Vera,CAPE OF GOOD HOPE NATURE RESERVE. SMITSWINKELVLAKTE. BETWEEN PLOT 22 AND 29.,,0,0,,SIMONSTOWN,WC,3418AD,2001-5000m,-34.281095,34,16,52,S,18.436811,18,26,13,E,,FALSE,PRE0679144-0,,,
8006700,RESTIONACEAE,Elegia juncea L. ,0,0,Taylor H.C.,8133,,17,6,1972,Vera,CAPE OF GOOD HOPE NATURE RESERVE.; ABOVE THE CHAIR.,Moist seepage with Berzelia-Osmitopsis. Tufts rather spreading; 1m. Frequent.N aspect,200,0,ft,,WC,3418AD,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0238744-0,,,
8006701,RESTIONACEAE,Elegia juncea L. ,-34.281095,18.436811,Taylor H.C.,10557,,4,8,1983,Vera,CAPE OF GOOD HOPE NATURE RESERVE; SMITSWINKELVLAKTE; BETWEEN PLOTS 22  & 29.,,0,0,,SIMONSTOWN,WC,3418AD,2001-5000m,-34.281095,34,16,52,S,18.436811,18,26,13,E,,FALSE,PRE0644765-0,,,
8006640,RESTIONACEAE,Elegia juncea L. ,-34.281707,18.436273,Dahlstrand K.Å.,1075,,25,9,1966,Vera,CAPE PENINSULA; CAPE OF GOOD HOPE NAT. RES.,,0,0,,SIMONSTOWN,WC,3418AD,>10000m,-34.281707,34,16,54,S,18.436273,18,26,11,E,,FALSE,PRE0073952-0,,,
8006665,RESTIONACEAE,Elegia juncea L. ,0,0,Humbert J.-H.,9571,,1,8,1933,Vera,CAPE PENINSULA; CAPE TOWN; COOKS BAY,,0,0,,,WC,3318CD,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0072920-0,,,
8006644,RESTIONACEAE,Elegia juncea L. ,-33.972956,18.421176,Esterhuysen E.E.,11821,,,9,1945,Vera,CAPE PENINSULA; KIRSTENBOSCH; CLEARING N. OF WINDOW STREAM,,0,0,,WYNBERG,WC,3318CD,501-2000m,-33.972956,33,58,23,S,18.421176,18,25,16,E,,FALSE,PRE0073940-0,,,
8006643,RESTIONACEAE,Elegia juncea L. ,-33.972956,18.421176,Esterhuysen E.E.,11773,,,12,1941,Vera,CAPE PENINSULA; KIRSTENBOSCH; CLEARING N. OF WINDOW STREAM,,0,0,,WYNBERG,WC,3318CD,501-2000m,-33.972956,33,58,23,S,18.421176,18,25,16,E,,FALSE,PRE0072986-0,,,
8006639,RESTIONACEAE,Elegia juncea L. ,-33.986846,18.434354,Compton R.H.,21024,,1,10,1948,Vera,CAPE PENINSULA; KIRSTENBOSCH; GUMBELT BEHIND DIRECTORS HOUSE,,0,0,,Wynberg,WC,3318CD,2001-5000m,-33.986846,33,59,13,S,18.434354,18,26,4,E,,FALSE,PRE0475189-0,,,
8006629,RESTIONACEAE,Elegia juncea L. ,-34.19222,18.42111,Bos J.J.,334,,11,8,1963,Vera,CAPE PENINSULA; SIMONSTOWN; RED HILL MT. ABOVE SIMONSTOWN,,0,0,,SIMONSTOWN,WC,3418AB,501-2000m,-34.19222,34,11,32,S,18.42111,18,25,16,E,,FALSE,PRE0072994-0,,,
8006674,RESTIONACEAE,Elegia juncea L. ,-33.95133,18.415513,Marloth H.W.R.,3192,,,8,1903,Vera,CAPE TOWN; PLATTEKLIP,,0,0,,CAPE,WC,3318CD,501-2000m,-33.95133,33,57,5,S,18.415513,18,24,56,E,,FALSE,PRE0072916-0,,,
8006705,RESTIONACEAE,Elegia juncea L. ,-33.3678,19.307423,Thode ,A2290,,,12,1929,Vera,CERES,,0,0,,CERES,WC,3319AD,2001-5000m,-33.3678,33,22,4,S,19.307423,19,18,27,E,,FALSE,PRE0073947-0,,,
8006646,RESTIONACEAE,Elegia juncea L. ,-33.208066,19.216643,Esterhuysen E.E.,23407,,1,10,1954,Vera,CERES DISTRICT; WITZENBERG; INKRUIP. ON SLOPES.,E aspect,0,0,,Ceres,WC,3319AA,501-2000m,-33.208066,33,12,29,S,19.216643,19,12,60,E,,FALSE,PRE0071560-0,,,
8006647,RESTIONACEAE,Elegia juncea L. ,-33.208066,19.216643,Esterhuysen E.E.,23407,,1,10,1954,Vera,CERES DISTRICT; WITZENBERG; INKRUIP. ON SLOPES.,E aspect,0,0,,Ceres,WC,3319AA,501-2000m,-33.208066,33,12,29,S,19.216643,19,12,60,E,,FALSE,PRE0752900-0,,,
8006645,RESTIONACEAE,Elegia juncea L. ,-33.186646,19.293805,Esterhuysen E.E.,25708,,18,4,1956,Vera,CERES DIV.; HANSIESBERG; W. SIDE OF HANSIESBERG. SLOPE AT HEAD OF SMALL KLOOF.,S aspect.,0,0,,Ceres,WC,3319AB,501-2000m,-33.186646,33,11,12,S,19.293805,19,17,38,E,,FALSE,PRE0072926-0,,,
8006691,RESTIONACEAE,Elegia juncea L. ,-33.372765,19.290955,Stokoe T.P.,7187,,,,,Vera,CERES DIV.; MT. NEAR CERES.,,0,0,,CERES,WC,3319AD,2001-5000m,-33.372765,33,22,22,S,19.290955,19,17,27,E,,FALSE,PRE0072987-0,,,
8006708,RESTIONACEAE,Elegia juncea L. ,0,0,Van der Merwe C.V.,2583,,20,9,1974,Vera,DE HOOP NAT. RES.; OP PLATO IN KALKKLIP DUINE,,0,0,,,WC,3420AD,,0,0,0,0,S,0,0,0,0,E,,FALSE,PRE0472161-0,,,
8006656,RESTIONACEAE,Elegia juncea L. ,-34.414148,20.679159,Fellingham A.C.,618,,19,6,1984,Vera,DE HOOP.; HAMERKOP FARM.; IN POTHOLES.,,0,0,,SWELLENDAM,WC,3420BC,2001-5000m,-34.414148,34,24,51,S,20.679159,20,40,45,E,,FALSE,PRE0679500-0,,,
8006655,RESTIONACEAE,Elegia juncea L. ,-34.414148,20.679159,Fellingham A.C.,618,,19,6,1984,Vera,DE HOOP; HAMERKOP FARM; POTHOLES,,0,0,,SWELLENDAM,WC,3420BC,2001-5000m,-34.414148,34,24,51,S,20.679159,20,40,45,E,,FALSE,PRE0692829-0,,,
8006636,RESTIONACEAE,Elegia juncea L. ,-34.414831,20.408681,Burgers C.J.,1839,,13,6,1979,Vera,DE HOOP; POTBERG NAT. RES.; LIMESTONE HILLS ABOVE DE HOOP PASS,,0,0,,Bredasdorp,WC,3420AD,2001-5000m,-34.414831,34,24,53,S,20.408681,20,24,31,E,,FALSE,PRE0610287-0,,,
8006637,RESTIONACEAE,Elegia juncea L. ,-34.374532,20.564561,Burgers C.J.,1068,,6,9,1978,Vera,DE HOOP; POTBERG NAT. RES.; POTBERG MT.; UPPER PLATEAU ABOVE BOSKLOOF.,S aspect,0,0,,Bredasdorp,WC,3420BC,501-2000m,-34.374532,34,22,28,S,20.564561,20,33,52,E,,FALSE,PRE0610288-0,,,
8006624,RESTIONACEAE,Elegia juncea L. ,-33.579571,19.135171,Bolus H.,4087,,,3,1877,Vera,DRAKENSTEIN MTS; BAINS KLOOF,,0,0,,Wellington - Worcester,WC,3319CA,5001-10000m,-33.579571,33,34,46,S,19.135171,19,8,7,E,,FALSE,PRE0072921-0,,,
8006686,RESTIONACEAE,Elegia juncea L. ,-34.151386,19.032428,Rauh W.,6045,,22,8,1961,Vera,ELGIN,,0,0,,CALEDON,WC,3419AA,501-2000m,-34.151386,34,9,5,S,19.032428,19,1,57,E,,FALSE,PRE0072907-0,,,
8006632,RESTIONACEAE,Elegia juncea L. ,-33.905934,19.158055,Boucher C.,2275,,8,10,1973,Vera,FRANSCHHOEK PASS; SUMMIT PARKING AREA,,0,0,,PAARL,WC,3319CC,<500m,-33.905934,33,54,21,S,19.158055,19,9,29,E,,FALSE,PRE0239446-0,,,
8006684,RESTIONACEAE,Elegia juncea L. ,-33.902336,22.233061,Phillips J.F.V.,  PRF 1089,,,10,1926,Vera,George District: Jonkersberg.,Det: J.F.V. Phillips,0,0,,George,WC,3322CC,2001-5000m,-33.902336,33,54,8,S,22.233061,22,13,59,E,,FALSE,PRE0834497-0,,,
8006685,RESTIONACEAE,Elegia juncea L. ,-33.902336,22.233061,Phillips J.F.V.,  PRF 1089,,,10,1926,Vera,George District: Jonkersberg.,,0,0,,George,WC,3322CC,2001-5000m,-33.902336,33,54,8,S,22.233061,22,13,59,E,,FALSE,PRE0834873-0,,,
8006710,RESTIONACEAE,Elegia juncea L. ,-34.187442,18.844475,Van Wyk A.E.,4401,,17,4,1981,Vera,GORDONSBAAI; STEENBRASRIVIERMOND; BERGHANG TEENOOR KAMPEERTERREIN, SE aspect,0,0,,STRAND,WC,3418BB,501-2000m,-34.187442,34,11,15,S,18.844475,18,50,40,E,,FALSE,PRE0618254-0,,,
8006621,RESTIONACEAE,Elegia juncea L. ,-34.050566,23.243731,Baard J.,255,,,9,1998,Vera,Harkerville.,Fynbos biome. Fynbos vegetation. Hill slope. Stony soil. Well drained. Gravel. Sandstone. Full sun. SW aspect. Biotic effect: none seen. Restio; 50 - 100 cm tall. Flowers present. Fruit absent. Male.,100,0,m,Knysna,WC,3423AA,501-2000m,-34.050566,34,3,2,S,23.243731,23,14,37,E,,FALSE,PRE0575426-0,,,
8006622,RESTIONACEAE,Elegia juncea L. ,-34.050566,23.243731,Baard J.,254,,,9,1998,Vera,Harkerville.,Fynbos biome. Fynbos vegetation. Hill slope. Stony soil. Well drained. Gravel. Sandstone. Full sun. SW aspect. Biotic effect: none seen. Restio; 50 - 100 cm tall. Flowers present. Fruit absent. Female.,100,0,m,Knysna,WC,3423AA,501-2000m,-34.050566,34,3,2,S,23.243731,23,14,37,E,,FALSE,PRE0575427-0,,,
8006634,RESTIONACEAE,Elegia juncea L. ,-34.396567,19.265012,Brand R.,168,,23,11,1999,Vera,Hermanus. Fernkloof Nature Reserve; 200 meter on Klipspringer road 200 meter from Curator's house.,Manlik.,0,0,,Hermanus,WC,3419AD,<500m,-34.396567,34,23,48,S,19.265012,19,15,54,E,,FALSE,PRE0589954-0,,,
8006681,RESTIONACEAE,Elegia juncea L. ,-34.389463,19.275701,Orchard E.R.,175,,15,6,1974,Vera,HERMANUS; FERNKLOOF NAT. RES.,S aspect,0,0,,HERMANUS,WC,3419AD,501-2000m,-34.389463,34,23,22,S,19.275701,19,16,33,E,,FALSE,PRE0355784-0,,,
8006715,RESTIONACEAE,Elegia juncea L. ,-34.112487,18.963204,Zeyher C.L.P., PRE 60108,,,10,,Vera,HOTTENTOTS HOLLAND MOUNTAINS.,,0,0,,CALEDON,WC,3418BB,>10000m,-34.112487,34,6,45,S,18.963204,18,57,48,E,,FALSE,PRE0707777-0,,,
8006688,RESTIONACEAE,Elegia juncea L. ,-34.2,19.15,Schlechter F.R.R.,7579,,13,4,1896,Vera,HOUW HOEK,,0,0,,CALEDON,WC,3419AA,501-2000m,-34.2,34,12,0,S,19.15,19,8,60,E,,FALSE,PRE0073945-0,,,
8006706,RESTIONACEAE,Elegia juncea L. ,-34.024105,24.769885,Thode ,A1063,,,12,1925,Vera,HUMANSDORP,,0,0,,HUMANSDORP,EC,3424BB,2001-5000m,-34.024105,34,1,27,S,24.769885,24,46,12,E,,FALSE,PRE0072988-0,,,
8006707,RESTIONACEAE,Elegia juncea L. ,-34.024105,24.769885,Thode ,A1064,,,12,1925,Vera,HUMANSDORP,,0,0,,HUMANSDORP,EC,3424BB,2001-5000m,-34.024105,34,1,27,S,24.769885,24,46,12,E,,FALSE,PRE0072909-0,,,
8006712,RESTIONACEAE,Elegia juncea L. ,-33.892766,22.147456,Vlok J.H.J.,848,,8,10,1984,Vera,JONKERSBERG.; ENSELSEBERG [Engelseberg].; LOWER N-SLOPES. NEXT TO SEASONAL STREAM.,,0,0,,George - Mosselbaai - Oudtshoorn,WC,3322CC,5001-10000m,-33.892766,33,53,34,S,22.147456,22,8,51,E,,FALSE,PRE0671072-0,,,
8006628,RESTIONACEAE,Elegia juncea L. ,-33.911401,23.951471,Bond W.J.,1212,,17,11,1977,Vera,Joubertina District: Tsitsikamma Mountains; Storms River Catchment.,S aspect,0,0,,Humansdorp,EC,3323DD,2001-5000m,-33.911401,33,54,41,S,23.951471,23,57,5,E,,FALSE,PRE0834539-0,,,
8006657,RESTIONACEAE,Elegia juncea L. ,-33.835066,23.847296,Fourcade H.G.,2347,,22,9,,Vera,JOUBERTINA; WAGENBOOM RIVER; NR. JOUBERTINA,,0,0,,Joubertina,EC,3323DD,501-2000m,-33.835066,33,50,6,S,23.847296,23,50,50,E,,FALSE,PRE0239285-0,,,
8006689,RESTIONACEAE,Elegia juncea L. ,-32.507899,27.402381,Sim T.R.,202,,,3,1891,Vera,KAFFRARIA; STUTTERHEIM DIV.; DOHNE HILL,,0,0,,Stutterheim,EC,3227CB,2001-5000m,-32.507899,32,30,28,S,27.402381,27,24,9,E,,FALSE,PRE0072990-0,,,
8006666,RESTIONACEAE,Elegia juncea L. ,-33.981418,18.425057,Hutchinson J.,34,,17,8,1928,Vera,KIRSTENBOSCH; MT. SIDE ABOVE KIRSTENBOSCH,,0,0,,WYNBERG,WC,3318CD,501-2000m,-33.981418,33,58,53,S,18.425057,18,25,30,E,,FALSE,PRE0073949-0,,,
8006675,RESTIONACEAE,Elegia juncea L. ,-33.44499,21.530974,Marloth H.W.R.,3653B,,,6,1905,Vera,LADISMITH DIST.; KLEIN ZWARTBERG; VAARTWELL FARM NR. LADISMITH.,,0,0,,LADISMITH,WC,3321BC,2001-5000m,-33.44499,33,26,42,S,21.530974,21,31,52,E,,FALSE,PRE0072917-0,,,
8006711,RESTIONACEAE,Elegia juncea L. ,-33.424519,20.980648,Vlok J.H.J.,168B,,3,1,1981,Vera,Ladismith District: Klein Swartberg. At top of mountain between rocks next to a dry stream.,Det: E Esterhuysen,0,0,,Laingsburg - Ladismith,WC,3320BD,501-2000m,-33.424519,33,25,28,S,20.980648,20,58,50,E,,FALSE,PRE0834279-0,,,
8006678,RESTIONACEAE,Elegia juncea L. ,-33.951548,21.059441,McDonald D.J. & Morley M.,1014,,20,9,1985,Vera,LANGEBERG MTS.; GYSMANSHOEK PASS; VALLEY ON S SIDE OF GYSMANSHOEK PASS.,,0,0,,HEIDELBERG,WC,3321CC,2001-5000m,-33.951548,33,57,6,S,21.059441,21,3,34,E,,FALSE,PRE0711665-0,,,
8006679,RESTIONACEAE,Elegia juncea L. ,-33.951548,21.059441,McDonald D.J. & Morley M.,1014,,20,9,1985,Vera,LANGEBERG MTS.; GYSMANSHOEK PASS; VALLEY ON S SIDE OF GYSMANSHOEK PASS.,,0,0,,HEIDELBERG,WC,3321CC,2001-5000m,-33.951548,33,57,6,S,21.059441,21,3,34,E,,FALSE,PRE0711665-0,,,
8006676,RESTIONACEAE,Elegia juncea L. ,-33.889816,20.922825,McDonald D.J. & Morley M.,1116,,15,1,1986,Vera,LANGEBERG; BOOSMANSBOS WILDERNESS AREA; N SIDE NEAR CONFLUENCE OF KLEIN  WITBOOISRIVIER/STREAM.,,0,0,,SWELLENDAM,WC,3320DD,501-2000m,-33.889816,33,53,23,S,20.922825,20,55,22,E,,FALSE,PRE0711473-0,,,
8006677,RESTIONACEAE,Elegia juncea L. ,-33.889816,20.922825,McDonald D.J. & Morley M.,1116,,15,1,1986,Vera,LANGEBERG; BOOSMANSBOS WILDERNESS AREA; N SIDE NEAR CONFLUENCE OF KLEIN  WITBOOISRIVIER/STREAM.,,0,0,,SWELLENDAM,WC,3320DD,501-2000m,-33.889816,33,53,23,S,20.922825,20,55,22,E,,FALSE,PRE0711473-0,,,
8006641,RESTIONACEAE,Elegia juncea L. ,-33.935165,18.389199,Ecklon C.F. & Zeyher C.L.P., PRE 63458,,,8,1830,Vera,Lion's Mountain; at base.,(Prob. an isosyntype of Restio propinquus Nees.),0,0,,Cape,WC,3318CD,501-2000m,-33.935165,33,56,7,S,18.389199,18,23,21,E,,FALSE,PRE0579203-0,,,
8006642,RESTIONACEAE,Elegia juncea L. ,-33.935165,18.389199,Ecklon C.F. & Zeyher C.L.P., PRE 63458,,,8,1830,Vera,Lion's Mountain; at base.,(Prob. an isosyntype of Restio propinquus Nees.),0,0,,Cape,WC,3318CD,501-2000m,-33.935165,33,56,7,S,18.389199,18,23,21,E,,FALSE,PRE0579203-0,,,
8006664,RESTIONACEAE,Elegia juncea L. ,-33.898646,22.019219,Heginbotham M.,319,,27,5,1956,Vera,MOSSEL BAY DIST.; ROBINSON PASS.,,0,0,,MOSSEL BAY,WC,3322CC,501-2000m,-33.898646,33,53,55,S,22.019219,22,1,9,E,,FALSE,PRE0475188-0,,,
8006627,RESTIONACEAE,Elegia juncea L. ,-33.897505,22.021032,Bond W.J.,1473,,29,8,1978,Vera,Mossel Bay District: Robinson's Pass area R4.,S aspect,0,0,,Mossel Bay,WC,3322CC,5001-10000m,-33.897505,33,53,51,S,22.021032,22,1,16,E,,FALSE,PRE0834372-0,,,
8006626,RESTIONACEAE,Elegia juncea L. ,-33.872287,22.030278,Bond W.J.,1488,,31,8,1978,Vera,Mossel Bay District: Robinson's Pass Area; West of Pass.,S aspect,0,0,,Mossel Bay,WC,3322CC,<500m,-33.872287,33,52,20,S,22.030278,22,1,49,E,,FALSE,PRE0834377-0,,,
8006716,RESTIONACEAE,Elegia juncea L. ,-34.10749,18.468108,Zeyher C.L.P.,4331,,,,,Vera,MUIZENBERG,,0,0,,SIMONSTOWN,WC,3418AB,501-2000m,-34.10749,34,6,27,S,18.468108,18,28,5,E,,FALSE,PRE0707778-0,,,
8006654,RESTIONACEAE,Elegia juncea L. ,-34.481126,20.396977,Fellingham A.C.,548,,15,5,1984,Vera,OFF BREDASDORP - SKIPSKOP ROAD 1 KM ON FARM ROAD NEXT FENCE AROUND MELKKAMER FARM.,,0,0,,BREDASDORP,WC,3420AD,<500m,-34.481126,34,28,52,S,20.396977,20,23,49,E,,FALSE,PRE0692864-0,,,
8006709,RESTIONACEAE,Elegia juncea L. ,-33.896656,22.023412,Van Niekerk G.,108,,21,9,1951,Vera,OUDTSHOORN DIV.; ON HILLSIDE NR. ROAD BETWEEN RUYTERSBOSCH & ROBINSON PASS,,0,0,,MOSSEL BAY,WC,3322CC,2001-5000m,-33.896656,33,53,48,S,22.023412,22,1,24,E,,FALSE,PRE0073944-0,,,
8006630,RESTIONACEAE,Elegia juncea L. ,-34.29569,19.236151,Botha D.J.,39,,,4,1970,Vera,PAARDEKLOOF,,0,0,,Caledon,WC,3419AC,2001-5000m,-34.29569,34,17,44,S,19.236151,19,14,10,E,,FALSE,PRE0073953-0,,,
8006662,RESTIONACEAE,Elegia juncea L. ,-33.829258,19.031898,Haynes R.A.,H 286,,20,2,1970,Vera,Paarl District: Upper Zachariashoek Catchment; Gentle Mountain slopes. Restio veld.,,0,0,,Paarl,WC,3319CC,2001-5000m,-33.829258,33,49,45,S,19.031898,19,1,55,E,,FALSE,PRE0833968-0,,,
8006619,RESTIONACEAE,Elegia juncea L. ,-33.926054,19.02742,Andreae H.,779,,,1,1921,Vera,PAARL DIV.; WEMMERSHOEK; MT. S. OF WEMMERSHOEK,,0,0,,PAARL,WC,3319CC,501-2000m,-33.926054,33,55,34,S,19.02742,19,1,39,E,,FALSE,PRE0072919-0,,,
8006680,RESTIONACEAE,Elegia juncea L. ,-34.542511,19.432762,Oliver E.G.H.,4291,,2,6,1973,Vera,PLATRUG; BETWEEN STRANDSKLOOF AND STANFORD. NECK N OF SWARTKRANS.,Limestone associated vegetation. Local tall clumps up to 7ft.,1100,0,ft,Hermanus,WC,3419CB,501-2000m,-34.542511,34,32,33,S,19.432762,19,25,58,E,,FALSE,PRE0357151-0,,,
8006625,RESTIONACEAE,Elegia juncea L. ,-33.338261,22.037212,Bond W.J.,W 743,,7,12,1976,Vera,Prince Albert District: Swartberg Pass; on rocky slopes.,Det: E Esterhuysen,0,0,,Prince Albert,WC,3322AC,5001-10000m,-33.338261,33,20,18,S,22.037212,22,2,14,E,,FALSE,PRE0834353-0,,,
8006652,RESTIONACEAE,Elegia juncea L. ,-33.973376,21.263063,Esterhuysen E.E.,16996,,19,5,1950,Vera,RIVERSDALE DIV.; GARCIA FOR. STA.; SUMMIT OF LANGEBERGEN ABOVE FOR. STA.,,0,0,,RIVERSDALE,WC,3321CD,2001-5000m,-33.973376,33,58,24,S,21.263063,21,15,47,E,,FALSE,PRE0073943-0,,,
8006633,RESTIONACEAE,Elegia juncea L. ,-33.969355,19.502607,Boucher C.,4221,,14,1,1979,Vera,RIVIERSONDEREND MTS.; JONASKOP; RD. TO FM TOWER.,,0,0,,WORCESTER,WC,3319DC,<500m,-33.969355,33,58,10,S,19.502607,19,30,9,E,,FALSE,PRE0542186-0,,,
8006698,RESTIONACEAE,Elegia juncea L. ,-34.189232,18.415921,Taylor H.C.,3383,,1,6,1962,Vera,SIMONSTOWN DIST.; RED HILL; PINE FLATS.,,0,0,,SIMONSTOWN,WC,3418AB,501-2000m,-34.189232,34,11,21,S,18.415921,18,24,57,E,,FALSE,PRE0072933-0,,,
8006699,RESTIONACEAE,Elegia juncea L. ,-34.217273,18.453406,Taylor H.C.,9484,,10,10,1976,Vera,SIMONSTOWN DIST.; SWARTKOP.; SE. SLOPE OF PEAK DOWN TO ROCKLANDS GAP.,,0,0,,SIMONSTOWN,WC,3418AB,<500m,-34.217273,34,13,2,S,18.453406,18,27,12,E,,FALSE,PRE0679368-0,,,
8006671,RESTIONACEAE,Elegia juncea L. ,-33.98695,18.969075,Le Maitre D.C.,56,,19,12,1979,Vera,STELLENBOSCH DIST.; JONKERSHOEK STATE FOREST; LANGRIVIER CATCHMENT., SE aspect,0,0,,STELLENBOSCH,WC,3318DD,501-2000m,-33.98695,33,59,13,S,18.969075,18,58,9,E,,FALSE,PRE0605651-0,,,
8006670,RESTIONACEAE,Elegia juncea L. ,-33.999418,18.960564,Kruger E.F.,112,,11,12,1975,Vera,Stellenbosch District: Jonkershoek State Forest; Swartboschkloof.,Det: E Esterhuysen,0,0,,Stellenbosch,WC,3318DD,<500m,-33.999418,33,59,58,S,18.960564,18,57,38,E,,FALSE,PRE0833608-0,,,
8006687,RESTIONACEAE,Elegia juncea L. ,-33.976809,18.947777,Rycroft H.B.,1065,,20,11,1945,Vera,Stellenbosch District: Jonkershoek; Biesievlei.,Det: R.S. Adamson,0,0,,Stellenbosch,WC,3318DD,<500m,-33.976809,33,58,37,S,18.947777,18,56,52,E,,FALSE,PRE0833729-0,,,
8006713,RESTIONACEAE,Elegia juncea L. ,-33.994497,18.955893,Walgate M.M.,960,,19,9,1948,Vera,Stellenbosch District: Jonkershoek; Swartboskloof.,Det: M.M. Walgate,0,0,,Stellenbosch,WC,3318DD,501-2000m,-33.994497,33,59,40,S,18.955893,18,57,21,E,,FALSE,PRE0833759-0,,,
