V's Barcoda,Precis Barcode,Casherb,Casno,Family,Clade,Scientific_Name,Taxon,Latitude Decimal,Longitude Decimal,Reference Acc,Number of localities,Plant life form ,Growth Form,Growth Form_Vn,Fire response trait,Fire response trait_Vn,,,,,,,,,,
8002919,NBG0057750-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.354502,18.913786,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002981,NBG0182607-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.343869,18.843562,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002930,NBG0201141-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.3385,18.83616667,GPS,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002958,NBG0156803-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.32308,18.974796,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002926,NBG0182625-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.31666667,18.9,GPS,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002927,NBG0182592-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.312115,19.001189,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003011,NBG0151354-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.30944,19.120075,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002990,NBG0019188-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.236239,18.888677,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002977,NBG0182594-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.235858,18.895397,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003035,NBG0182590-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.15007,19.034728,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002997,PRE0051456-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.109419,18.873921,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002924,PRE0051453-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.100533,18.456051,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003031,NBG0182589-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.099428,19.058067,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003023,SAM0062944-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.078178,23.12766,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003024,PRE0813359-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.076072,23.099929,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003008,NBG0201217-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.04333333,18.98916667,GPS,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002945,PRE0051461-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.028298,19.045076,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002979,NBG0182605-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.017197,18.989579,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002980,NBG0182595-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.016466,19.029489,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002972,PRE0051452-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-34.007573,21.166264,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002937,NBG0057747-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.989966,18.376194,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002965,SAM0049586-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.989836,18.375599,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003028,SAM0038919-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.989409,21.227078,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002970,NBG0182587-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.985611,20.726765,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002963,SAM0056103-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.982275,18.42317,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002944,PRE0051459-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.979946,18.403466,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002959,NBG0149953-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.977468,18.415242,<500m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003005,NBG0134890-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.975115,20.707413,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003002,NBG0149633-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.973185,18.418837,<500m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002976,NBG0182606-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.971594,19.496973,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002994,PRE0051460-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.968416,18.411066,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003018,PRE0051462-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.966717,18.398858,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003006,NBG0153008A-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.965232,23.714775,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002916,NBG0057745-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.964505,18.385496,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003036,SAM0028054-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.959115,18.418904,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003032,PRE0813646-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.956009,20.846245,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002933,NBG0197084-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.95555556,21.18888889,GPS,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002964,SAM0056042-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.953394,18.391064,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002975,PRE0683528-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.95333,19.17111,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002971,NBG0182591-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.945945,20.810311,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002950,PRE0812879-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.930528,22.44919,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003003,NBG0148462-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.909597,19.158248,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002940,PRE0051467-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.894292,22.460517,<500m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002939,NBG0057751-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.892278,22.021689,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003004,NBG0201211-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.882843,19.16013,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003012,NBG0057752-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.872666,22.800837,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002966,PRE0763003-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.871981,22.030671,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002956,PRE0051455-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.841271,22.800233,<500m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002929,NBG0196766-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.727743,18.914936,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003029,PRE0834525-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.648554,22.741686,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003001,NBG0149628-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.602487,19.125,<500m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002985,PRE0051489-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.574106,19.303924,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003038,NBG0140580-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.390501,20.311357,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002935,NBG0197073-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.32777778,22.24305556,GPS,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003039,SAM0022098-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.285527,19.148131,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8002984,SAM0011318-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium acutifolium Lindl. ,PteryAcuti,-33.067131,19.091371,501-2000m,61,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003091,NBG0182542-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.403705,19.765725,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003096,NBG0156836-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.328111,18.978252,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003057,NBG0201034-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.32333333,19.42183333,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003110,SAM0022087-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.279818,18.438651,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003042,PRE0482355-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.244707,20.225578,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003056,NBG0196954-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.24055556,19.44694444,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003146,NBG0201241-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.22222222,19.40472222,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003147,NBG0148469-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.211866,19.364552,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003116,PRE0475927-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.210371,21.685955,<500m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003145,NBG0201129-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.15944444,19.24111111,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003089,PRE0050481-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.122569,24.536622,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003071,SAM0061256-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.098868,19.052051,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003135,PRE0050472-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.094298,18.853937,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003148,NBG0147152-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.061044,20.880749,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003149,SAM0049587-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.035705,18.984923,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003081,PRE0050474-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.025957,22.997283,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003069,NBG0057800-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-34.007956,18.341812,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003105,SAM0058939-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.994497,18.955893,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003153,NBG0182545-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.992803,18.976545,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003155,NBG0183302-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.991564,18.975235,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003092,NBG0086661-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.991472,18.972981,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003167,PRE0813843-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.98695,18.969075,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003152,PRE0547308-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.983894,18.983185,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003131,PRE0813117-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.975513,18.948266,<500m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003151,PRE0050479-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.96368,18.849511,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003075,PRE0050468-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.963147,18.416776,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003158,SAM0022085-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.960525,18.450546,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003125,SAM0022088-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.954234,18.439663,<500m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003157,NBG0182548-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.950779,18.384777,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003090,PRE0708124-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.939057,18.381969,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003113,NBG0182557-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.938563,19.33583,<500m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003123,NBG0182562-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.937069,18.729129,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003080,NBG0096493-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.935618,18.391249,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003103,SAM0056911-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.933852,18.381794,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003112,PRE0050483-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.931108,19.342142,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003124,NBG0182565-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.925364,18.730281,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003156,NBG0182549-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.917686,18.406665,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003049,NBG0182550-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.905159,18.774936,<500m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003076,NBG0075738-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.865373,18.631597,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003095,NBG0182556-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.820612,19.05604,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003094,PRE0812814-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.814612,19.058829,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003163,NBG0182561-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.803753,18.876624,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003068,NBG0057813-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.785117,18.794229,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003144,NBG0147702-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.764197,18.76809,<500m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003117,PRE0239516-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.757291,19.464011,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003058,NBG0196695-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.63333333,19.08416667,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003098,NBG0150001-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.560716,18.650085,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003055,NBG0212657-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.49861111,18.58055556,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003060,NBG0196713-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.48555556,18.61138889,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003044,NBG0057804-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.48333333,18.48333333,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003101,SAM0059659-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.476884,18.736672,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003140,NBG0148479-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.44599,18.439999,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003141,NBG0201209-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.38416667,18.38111111,GPS,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
8003100,NBG0010338-0,Null,Null,Orchidacaeae,Coryciinae,Pterygodium alatum (Thunb.) Sw. ,PteryAlatu,-33.38264,18.383468,501-2000m,64,Perennial geophyte herb,GEO ,"PH,GEO ",Resprouter,OR,,,,,,,,,,
